中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,208 ms,2 Mbps,305 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,168 ms,34 Mbps,4458 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,190 ms,0 Mbps,35 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,233 ms,99 Mbps,12697 kB/s
138.2.61.180,443,104.28.206.113,JP,Osaka,隧道,198 ms,52 Mbps,6657 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,171 ms,96 Mbps,12390 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,40 ms,785 Mbps,100556 kB/s
168.138.162.187,443,2603:c024:4509:ba23:441b:bc2a:e30f:2c83,SG,Singapore,隧道,214 ms,35 Mbps,4481 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,170 ms,65 Mbps,8357 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,71 ms,19 Mbps,2487 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,14 ms,800 Mbps,102400 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,96 ms,210 Mbps,26931 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,62 ms,336 Mbps,43008 kB/s
103.137.63.3,443,61.224.72.145,TW,,隧道,171 ms,91 Mbps,11673 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,108 ms,196 Mbps,25088 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,58 ms,164 Mbps,20992 kB/s
103.137.63.2,443,61.224.83.52,TW,,隧道,264 ms,90 Mbps,11571 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,60 ms,597 Mbps,76492 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,185 ms,62 Mbps,8053 kB/s
150.230.149.208,443,150.230.149.208,DE,,中转,223 ms,80 Mbps,10240 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,107 ms,188 Mbps,24064 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,108 ms,186 Mbps,23859 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,209 ms,77 Mbps,9906 kB/s
193.123.69.77,443,193.123.69.77,AE,,中转,210 ms,47 Mbps,6059 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,108 ms,181 Mbps,23244 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,210 ms,39 Mbps,5118 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,74 ms,33 Mbps,4229 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,27 ms,65 Mbps,8441 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,109 ms,176 Mbps,22630 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,105 ms,69 Mbps,8841 kB/s
144.24.37.146,443,104.28.205.110,US,Los Angeles,隧道,52 ms,44 Mbps,5747 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,108 ms,9 Mbps,1226 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,100 ms,42 Mbps,5382 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,106 ms,45 Mbps,5780 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,118 ms,48 Mbps,6182 kB/s
150.230.115.53,443,2606:f240:f00:2be4:0:bca2:b006:227a,US,Frankfurt,隧道,177 ms,160 Mbps,20582 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,190 ms,38 Mbps,4865 kB/s
152.70.234.188,443,152.70.234.188,KR,Seoul,中转,166 ms,41 Mbps,5296 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,141 ms,40 Mbps,5159 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,168 ms,88 Mbps,11366 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,159 ms,182 Mbps,23347 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,215 ms,61 Mbps,7846 kB/s
64.110.98.49,443,104.28.206.113,JP,Osaka,隧道,204 ms,33 Mbps,4276 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,228 ms,28 Mbps,3656 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,110 ms,169 Mbps,21708 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,178 ms,59 Mbps,7608 kB/s
129.146.139.227,443,129.146.139.227,US,,中转,57 ms,45 Mbps,5882 kB/s
35.183.163.195,443,35.183.50.76,CA,,隧道,21 ms,856 Mbps,109568 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,216 ms,55 Mbps,7087 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,110 ms,180 Mbps,23142 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,0 ms,171 Mbps,21913 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,216 ms,53 Mbps,6784 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,0 ms,0 Mbps,70 kB/s
