中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,651 Mbps,83353 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,7 ms,7 Mbps,949 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,107 Mbps,13721 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,64 ms,347 Mbps,44441 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,62 ms,442 Mbps,56627 kB/s
35.230.79.26,443,35.212.197.90,US,Seattle,隧道,70 ms,353 Mbps,45260 kB/s
35.197.23.75,443,35.212.197.90,US,Seattle,隧道,76 ms,332 Mbps,42496 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,299 Mbps,38297 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,72 ms,296 Mbps,37888 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,210 Mbps,26931 kB/s
143.47.178.5,443,2606:f240:f00:eaf1:0:4285:5b9c:eea3,DE,Frankfurt,隧道,101 ms,140 Mbps,17920 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,99 ms,45 Mbps,5767 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,49 Mbps,6324 kB/s
130.162.231.167,443,130.162.231.167,DE,Frankfurt,中转,92 ms,232 Mbps,29696 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,304 Mbps,38912 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,284 Mbps,36352 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,224 Mbps,28672 kB/s
130.162.36.198,443,130.162.36.198,DE,Frankfurt,中转,99 ms,219 Mbps,28057 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,21 Mbps,2769 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,177 ms,33 Mbps,4343 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,178 ms,107 Mbps,13721 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,31 Mbps,4082 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,33 Mbps,4275 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,228 ms,49 Mbps,6372 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,233 ms,19 Mbps,2462 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,239 ms,18 Mbps,2359 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,243 ms,36 Mbps,4621 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,284 ms,41 Mbps,5330 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,205 ms,82 Mbps,10547 kB/s
