中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,73 ms,365 Mbps,46796 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,70 ms,49 Mbps,6333 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,120 ms,199 Mbps,25497 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,221 Mbps,28364 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,85 ms,380 Mbps,48640 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,312 Mbps,40038 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,775 Mbps,99225 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,313 Mbps,40140 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,17 ms,716 Mbps,91648 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,937 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26b:11,US,Los Angeles,隧道,90 ms,45 Mbps,5881 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,238 Mbps,30515 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,100 ms,240 Mbps,30720 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,81 ms,113 Mbps,14540 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,387 Mbps,49561 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,74 ms,378 Mbps,48435 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,72 ms,47 Mbps,6036 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,103 ms,40 Mbps,5203 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,105 ms,75 Mbps,9654 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,39 ms,686 Mbps,87859 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,304 Mbps,39014 kB/s
141.147.34.224,443,23.236.112.222,DE,Frankfurt,隧道,110 ms,137 Mbps,17612 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,103 ms,252 Mbps,32256 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,46 Mbps,5889 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,84 ms,0 Mbps,69 kB/s
193.123.33.235,443,163.123.193.5,DE,Frankfurt,隧道,97 ms,247 Mbps,31641 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,239 Mbps,30617 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,85 ms,365 Mbps,46796 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,203 ms,116 Mbps,14950 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,121 ms,46 Mbps,5942 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,94 ms,280 Mbps,35942 kB/s
130.162.61.88,443,98.98.166.194,US,Frankfurt,隧道,98 ms,248 Mbps,31846 kB/s
144.22.252.124,443,144.22.252.124,BR,S
