中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,22 ms,452 Mbps,57856 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,116 Mbps,14848 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,404 Mbps,51814 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,260 Mbps,33280 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,7 ms,794 Mbps,101683 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,76 ms,296 Mbps,37990 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,61 ms,363 Mbps,46489 kB/s
129.146.7.98,443,2a09:bac5:60eb:78::c:3a3,US,Los Angeles,隧道,80 ms,51 Mbps,6597 kB/s
129.146.46.164,443,129.146.46.164,286 Mbps,36659 kB/s
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,6 Mbps,799 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,7 ms,62 Mbps,8055 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,217 Mbps,27852 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,89 ms,309 Mbps,39628 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,94 ms,373 Mbps,47820 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,72 ms,349 Mbps,44748 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,62 ms,383 Mbps,49049 kB/s
193.123.38.223,443,2a0b:21c0:1007:c8:0:6058:dc17:8f6d,DE,Frankfurt,隧道,91 ms,274 Mbps,35123 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,72 ms,376 Mbps,48128 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,120 ms,32 Mbps,4209 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,63 ms,1 Mbps,141 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,98 ms,50 Mbps,6527 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,285 Mbps,36556 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,240 Mbps,30720 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,468 Mbps,59904 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,95 ms,216 Mbps,27750 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,111 ms,25 Mbps,3229 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,20 Mbps,2570 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,95 ms,45 Mbps,5826 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,204 ms,120 Mbps,15462 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,211 Mbps,27033 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,224 Mbps,28672 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,107 ms,41 Mbps,5278 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,213 ms,34 Mbps,4377 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,42 Mbps,5470 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,117 Mbps,15052 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,163 ms,131 Mbps,16793 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,278 ms,32 Mbps,4173 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,242 ms,23 Mbps,3037 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,210 ms,83 Mbps,10649 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,222 ms,77 Mbps,9982 kB/s
129.154.50.220,443,2602:ffe4:407:20da:0:450e:315e:b981,SG,Singapore,隧道,259 ms,56 Mbps,7232 kB/s
130.162.144.191,443,2a09:bac1:3f20::299:b,KR,Seoul,隧道,219 ms,36 Mbps,4718 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,220 ms,77 Mbps,9873 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,240 ms,35 Mbps,4484 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,35 Mbps,4541 kB/s
146.56.137.229,443,2607:a400:a:6c:0:1c13:e7fe:894,US,Los Angeles,隧道,260 ms,59 Mbps,7563 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,251 ms,2 Mbps,265 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,241 ms,3 Mbps,509 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,234 ms,0 Mbps,14 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,221 ms,2 Mbps,317 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,220 ms,14 Mbps,1805 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,202 ms,24 Mbps,3106 kB/s
