中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,40 ms,377 Mbps,48332 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,232 Mbps,29798 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,264 Mbps,33894 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,94 Mbps,12083 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,41 Mbps,5358 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,333 Mbps,42700 kB/s
129.146.7.98,443,2a09:bac5:60ee:78::c:3a3,US,Los Angeles,隧道,85 ms,75 Mbps,9633 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,79 ms,315 Mbps,40345 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,93 Mbps,11980 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,391 Mbps,50073 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,20 ms,772 Mbps,98918 kB/s
35.230.79.26,443,35.212.182.118,US,Seattle,隧道,77 ms,305 Mbps,39116 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,231 Mbps,29593 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,220 Mbps,28160 kB/s
35.197.23.75,443,35.212.182.118,US,Seattle,隧道,81 ms,222 Mbps,28467 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,85 ms,268 Mbps,34406 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,4 Mbps,561 kB/s
193.123.38.223,443,98.98.156.26,DE,Frankfurt,隧道,112 ms,241 Mbps,30924 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,104 ms,230 Mbps,29491 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,34 Mbps,4443 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,232 Mbps,29798 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,102 ms,329 Mbps,42188 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,272 Mbps,34918 kB/s
130.162.175.136,443,98.98.156.18,DE,Frankfurt,隧道,111 ms,114 Mbps,14643 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,93 ms,42 Mbps,5376 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,98 ms,47 Mbps,6047 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,100 ms,49 Mbps,6273 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,142 ms,45 Mbps,5880 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,103 ms,42 Mbps,5503 kB/s
158.101.201.244,443,2a0b:21c0:1007:1cb:0:8386:2d65:e0d5,DE,Frankfurt,隧道,99 ms,220 Mbps,28262 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,120 Mbps,15360 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,148 Mbps,18944 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,35 Mbps,4508 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,164 ms,41 Mbps,5313 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,35 Mbps,4483 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,206 ms,101 Mbps,13004 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,244 ms,89 Mbps,11468 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,34 Mbps,4474 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,244 ms,2 Mbps,274 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,190 ms,77 Mbps,9938 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,202 ms,75 Mbps,9692 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,224 ms,0 Mbps,49 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,241 ms,37 Mbps,4810 kB/s
130.162.144.191,443,2a09:bac5:4736:1482::20b:49,KR,Seoul,隧道,212 ms,30 Mbps,3935 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,245 ms,36 Mbps,4721 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,239 ms,55 Mbps,7057 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,197 ms,35 Mbps,4519 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,213 ms,2 Mbps,270 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,260 ms,30 Mbps,3852 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,194 ms,33 Mbps,4296 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,178 ms,0 Mbps,61 kB/s
