中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,11 ms,800 Mbps,102400 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,378 Mbps,48435 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,26 Mbps,3421 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,8 ms,1256 Mbps,160768 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,225 Mbps,28876 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,338 Mbps,43315 kB/s
35.230.79.26,443,35.212.233.117,US,Seattle,隧道,73 ms,371 Mbps,47513 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,223 Mbps,28569 kB/s
158.101.221.74,443,2606:f240:f00:2be4:0:b97:3828:d6dd,DE,Frankfurt,隧道,92 ms,214 Mbps,27443 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,264 Mbps,33792 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,237 Mbps,30412 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,43 Mbps,5528 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,221 Mbps,28364 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,90 ms,41 Mbps,5324 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,212 Mbps,27136 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,332 Mbps,42496 kB/s
35.197.23.75,443,35.212.233.117,US,Seattle,隧道,68 ms,347 Mbps,44441 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,79 ms,366 Mbps,46899 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,110 ms,48 Mbps,6239 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,126 Mbps,16179 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,188 ms,44 Mbps,5686 kB/s
168.138.216.146,443,2602:ffe4:407:20d9:0:4da9:2681:10a7,SG,Singapore,隧道,229 ms,53 Mbps,6835 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,206 ms,34 Mbps,4355 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,35 Mbps,4576 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,241 ms,10 Mbps,1292 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,222 ms,41 Mbps,5273 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,234 ms,2 Mbps,300 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,148 ms,0 Mbps,48 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,211 ms,27 Mbps,3566 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,219 ms,0 Mbps,1 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,2 Mbps,313 kB/s
