中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,34 ms,671 Mbps,85913 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,567 Mbps,72601 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,34 ms,664 Mbps,84992 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,34 ms,596 Mbps,76390 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,50 ms,331 Mbps,42393 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,36 ms,472 Mbps,60416 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,681 Mbps,87244 kB/s
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,38 ms,672 Mbps,86016 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,48 ms,518 Mbps,66355 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,51 ms,220 Mbps,28262 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,130 ms,154 Mbps,19763 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,48 ms,50 Mbps,6507 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,47 ms,7 Mbps,933 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,122 ms,174 Mbps,22323 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,136 ms,147 Mbps,18841 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,130 ms,40 Mbps,5231 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,147 ms,175 Mbps,22425 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,133 ms,41 Mbps,5323 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,134 ms,45 Mbps,5847 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,178 ms,12 Mbps,1635 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,195 ms,24 Mbps,3082 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,168 ms,1 Mbps,200 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,183 ms,39 Mbps,4993 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,202 ms,19 Mbps,2489 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,144 ms,50 Mbps,6502 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,138 ms,40 Mbps,5176 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,190 ms,16 Mbps,2128 kB/s
