中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,716 Mbps,91648 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,18 ms,36 Mbps,4617 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,55 ms,526 Mbps,67379 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,18 ms,960 Mbps,122880 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,449 Mbps,57548 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,16 ms,22 Mbps,2836 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,48 ms,408 Mbps,52224 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,52 ms,44 Mbps,5689 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,50 ms,453 Mbps,58060 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,416 Mbps,53350 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,61 ms,455 Mbps,58265 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,66 ms,329 Mbps,42188 kB/s
84.235.162.73,443,2a0b:21c0:100a:1f9:0:b7e1:1c59:84bf,DE,Frankfurt,隧道,114 ms,168 Mbps,21504 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,170 Mbps,21811 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,208 Mbps,26726 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,208 Mbps,26624 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,44 Mbps,5718 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,192 Mbps,24576 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,149 Mbps,19148 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,125 ms,47 Mbps,6077 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,29 Mbps,3796 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,147 ms,29 Mbps,3793 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,153 ms,44 Mbps,5759 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,150 ms,3 Mbps,441 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,116 ms,40 Mbps,5206 kB/s
193.122.125.14,443,132.226.226.133,KR,Seoul,隧道,182 ms,96 Mbps,12390 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,187 ms,99 Mbps,12697 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,1 Mbps,218 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,190 ms,1 Mbps,202 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,207 ms,40 Mbps,5244 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,210 ms,2 Mbps,336 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,215 ms,44 Mbps,5726 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,213 ms,2 Mbps,261 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,382 ms,0 Mbps,7 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,268 Mbps,34304 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,60 ms,1 Mbps,166 kB/s
