中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,760 Mbps,97382 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,39 ms,532 Mbps,68198 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,57 ms,491 Mbps,62873 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,5 Mbps,658 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,55 ms,131 Mbps,16793 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,26 ms,54 Mbps,6982 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,51 ms,468 Mbps,60006 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,48 ms,490 Mbps,62771 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,340 Mbps,43622 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,234 Mbps,30003 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,128 ms,146 Mbps,18739 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,242 Mbps,31027 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,110 ms,48 Mbps,6165 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,124 ms,134 Mbps,17203 kB/s
184.169.181.217,443,184.169.181.217,US,London,中转,54 ms,498 Mbps,63795 kB/s
141.147.117.4,443,2606:f240:f00:2be4:0:4c70:396a:295a,DE,Frankfurt,隧道,127 ms,149 Mbps,19148 kB/s
141.148.224.54,443,2606:f240:f00:b2ed:0:e112:9f9c:a47,DE,Frankfurt,隧道,127 ms,110 Mbps,14131 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,143 ms,43 Mbps,5562 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,142 ms,47 Mbps,6057 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,129 ms,48 Mbps,6173 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,149 ms,107 Mbps,13721 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,43 Mbps,5616 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,135 ms,128 Mbps,16384 kB/s
129.146.46.164,443,129.146.46.164,US,Paris,中转,201 ms,101 Mbps,13004 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,176 ms,38 Mbps,4889 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,208 ms,38 Mbps,4905 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,210 ms,35 Mbps,4606 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,39 Mbps,5024 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,123 ms,40 Mbps,5214 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,206 ms,29 Mbps,3798 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,169 ms,2 Mbps,371 kB/s
64.110.75.145,443,64.110.75.145,KR,San Jose,中转,161 ms,104 Mbps,13312 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,194 ms,2 Mbps,383 kB/s
