中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,808 Mbps,103424 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,59 ms,339 Mbps,43417 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,43 ms,62 Mbps,7938 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,102 ms,204 Mbps,26112 kB/s
35.197.23.75,443,35.212.143.193,US,Seattle,隧道,52 ms,527 Mbps,67481 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,368 Mbps,47206 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:22,US,Los Angeles,隧道,58 ms,73 Mbps,9392 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,34 ms,692 Mbps,88576 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,444 Mbps,56934 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,57 ms,372 Mbps,47616 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,180 Mbps,23142 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,1 Mbps,247 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,18 ms,1144 Mbps,146432 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,48 ms,61 Mbps,7903 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,35 ms,616 Mbps,78950 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,52 ms,443 Mbps,56729 kB/s
34.82.76.253,443,34.168.189.228,US,Seattle,隧道,64 ms,526 Mbps,67379 kB/s
35.230.79.26,443,35.212.143.193,US,Seattle,隧道,50 ms,525 Mbps,67276 kB/s
152.70.56.11,443,2a0b:21c0:100a:1b2:0:56ea:4945:c78c,DE,Frankfurt,隧道,119 ms,204 Mbps,26214 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,54 ms,427 Mbps,54681 kB/s
143.47.176.251,443,2a0b:21c0:1007:cb:0:c9a9:7920:454e,DE,Frankfurt,隧道,118 ms,200 Mbps,25600 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,112 ms,242 Mbps,31027 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,133 Mbps,17100 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,113 ms,45 Mbps,5839 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,48 Mbps,6200 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,118 ms,39 Mbps,5050 kB/s
143.47.182.90,443,2a0b:21c0:1007:ca:0:1c8a:dab5:622a,DE,Frankfurt,隧道,109 ms,210 Mbps,26931 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,213 Mbps,27340 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,110 ms,44 Mbps,5757 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,106 ms,39 Mbps,5072 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,169 Mbps,21708 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,160 ms,38 Mbps,4967 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,169 ms,133 Mbps,17100 kB/s
131.186.61.103,443,2607:a400:a:6b:0:7fd8:b429:5ef1,US,Los Angeles,隧道,162 ms,121 Mbps,15564 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,32 Mbps,4193 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,161 ms,39 Mbps,5021 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,218 ms,2 Mbps,366 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,33 Mbps,4262 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,198 ms,93 Mbps,11980 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,186 ms,103 Mbps,13209 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,160 ms,168 Mbps,21504 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,124 ms,18 Mbps,2369 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,212 ms,35 Mbps,4594 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:9f,KR,Seoul,隧道,189 ms,37 Mbps,4818 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,214 ms,2 Mbps,309 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,200 ms,92 Mbps,11878 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,261 ms,76 Mbps,9773 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,201 ms,24 Mbps,3133 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,236 ms,53 Mbps,6868 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,202 ms,32 Mbps,4115 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,205 ms,2 Mbps,329 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,349 ms,0 Mbps,11 kB/s
