中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,352 Mbps,45158 kB/s
35.197.23.75,443,35.212.181.70,US,Seattle,隧道,37 ms,567 Mbps,72601 kB/s
35.230.79.26,443,35.212.181.70,US,Seattle,隧道,38 ms,553 Mbps,70860 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,26 ms,888 Mbps,113664 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,46 ms,512 Mbps,65536 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,496 Mbps,63590 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,20 ms,686 Mbps,87859 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,345 Mbps,44236 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,62 ms,6 Mbps,858 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,43 Mbps,5518 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,187 Mbps,23961 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,114 ms,41 Mbps,5330 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,148 ms,130 Mbps,16691 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,132 ms,48 Mbps,6240 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,111 ms,50 Mbps,6476 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,179 Mbps,22937 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,39 Mbps,4995 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,141 Mbps,18124 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,177 ms,40 Mbps,5200 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,136 ms,44 Mbps,5692 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,195 ms,11 Mbps,1431 kB/s
