中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,648 Mbps,83046 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,16 ms,84 Mbps,10752 kB/s
129.146.7.98,443,2a09:bac5:60e9:183c::26a:39,US,Los Angeles,隧道,68 ms,68 Mbps,8759 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,31 ms,316 Mbps,40550 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,82 ms,360 Mbps,46080 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,244 Mbps,31232 kB/s
158.178.152.6,443,2a0b:21c0:1007:1c9:0:3776:2321:73b7,DE,Frankfurt,隧道,106 ms,123 Mbps,15769 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,220 Mbps,28160 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,88 ms,404 Mbps,51712 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,91 ms,376 Mbps,48230 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,92 ms,419 Mbps,53657 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,483 Mbps,61849 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,110 ms,237 Mbps,30412 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,94 ms,32 Mbps,4174 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,73 ms,38 Mbps,4921 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,30 ms,100 Mbps,12800 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,86 ms,390 Mbps,49971 kB/s
192.9.138.241,443,192.9.138.241,266 Mbps,34099 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,13 ms,670 Mbps,85811 kB/s
15.237.186.112,443,2a05:d012:808:1d00:59d:51f6:8bfe:252c,FR,Paris,隧道,97 ms,248 Mbps,31744 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,331 Mbps,42393 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,263 Mbps,33689 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,85 ms,22 Mbps,2835 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,104 ms,235 Mbps,30105 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,74 ms,352 Mbps,45056 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,90 ms,433 Mbps,55500 kB/s
130.162.181.139,443,2a0b:21c0:1007:cb:0:858d:92da:3303,DE,Frankfurt,隧道,125 ms,147 Mbps,18841 kB/s
130.162.161.55,443,2a0b:21c0:100a:1b5:0:4b43:b5ec:a56f,DE,Frankfurt,隧道,103 ms,243 Mbps,31129 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,5 ms,34 Mbps,4414 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,244 Mbps,31334 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,197 ms,107 Mbps,13721 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::c:364,US,Los Angeles,隧道,96 ms,41 Mbps,5341 kB/s
192.9.229.185,443,192.9.229.185,US,San Jose,中转,78 ms,6 Mbps,816 kB/s
152.70.50.102,443,98.98.156.6,DE,Frankfurt,隧道,100 ms,236 Mbps,30310 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,47 Mbps,6062 kB/s
129.159.241.239,443,2606:f240:f00:dd8d:0:322a:3c8b:bb38,US,Frankfurt,隧道,113 ms,129 Mbps,16588 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,189 ms,80 Mbps,10342 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,88 ms,42 Mbps,5443 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,104 Mbps,13312 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,95 ms,427 Mbps,54681 kB/s
