中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,14 ms,675 Mbps,86425 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,30 ms,40 Mbps,5153 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,46 ms,484 Mbps,62054 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::26b:47,US,Los Angeles,隧道,25 ms,74 Mbps,9505 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,1128 Mbps,144384 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,340 Mbps,43520 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,69 ms,768 Mbps,98304 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,21 ms,101 Mbps,13004 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,16 ms,89 Mbps,11468 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,68 ms,232 Mbps,29798 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,148 Mbps,18944 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,158 ms,30 Mbps,3854 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,664 Mbps,85094 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,62 ms,344 Mbps,44032 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,224 Mbps,28672 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,3 ms,376 Mbps,48230 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,85 ms,250 Mbps,32051 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,19 ms,220 Mbps,28160 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,152 ms,116 Mbps,14950 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,16 ms,65 Mbps,8364 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,146 ms,109 Mbps,14028 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,172 ms,3 Mbps,395 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,73 ms,26 Mbps,3453 kB/s
129.154.50.220,443,129.154.50.220,KR,113 Mbps,14540 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,68 ms,46 Mbps,5912 kB/s
8.222.79.51,443,8.216.92.214,JP,Tokyo,隧道,145 ms,5 Mbps,721 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,145 ms,50 Mbps,6459 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,152 ms,127 Mbps,16281 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,177 ms,120 Mbps,15360 kB/s
131.186.22.20,443,2607:a400:a:16b:0:d746:ea3d:f0fa,US,Los Angeles,隧道,232 ms,69 Mbps,8955 kB/s
8.219.150.218,443,47.245.125.52,SG,Singapore,隧道,205 ms,87 Mbps,11161 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,178 ms,38 Mbps,4889 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,158 ms,42 Mbps,5465 kB/s
146.56.161.131,443,107.151.176.166,US,Los Angeles,隧道,177 ms,83 Mbps,10649 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,162 ms,112 Mbps,14336 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,172 ms,125 Mbps,16076 kB/s
152.70.40.231,443,163.123.193.5,DE,Frankfurt,隧道,169 ms,103 Mbps,13209 kB/s
146.56.167.154,443,2607:a400:a:6b:0:e5ef:6b69:89bc,US,Los Angeles,隧道,168 ms,118 Mbps,15155 kB/s
131.186.17.237,443,107.151.176.202,US,Los Angeles,隧道,169 ms,110 Mbps,14131 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,181 ms,4 Mbps,522 kB/s
143.47.176.135,443,2a0b:21c0:100a:1b7:0:5e08:8898:4ee1,DE,Frankfurt,隧道,167 ms,75 Mbps,9721 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,192 ms,36 Mbps,4686 kB/s
130.162.47.22,443,2a0b:21c0:100a:1b1:0:64b9:1cd8:3936,DE,Frankfurt,隧道,169 ms,66 Mbps,8451 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,177 ms,93 Mbps,11980 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,185 ms,90 Mbps,11571 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,169 ms,15 Mbps,1948 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,170 ms,79 Mbps,10137 kB/s
193.123.180.93,443,2606:f240:f00:83a7:0:fedf:f69f:2518,US,Frankfurt,隧道,158 ms,109 Mbps,14028 kB/s
8.222.199.55,443,8.222.213.200,SG,Singapore,隧道,192 ms,75 Mbps,9654 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,187 ms,90 Mbps,11571 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,108 ms,135 Mbps,17305 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,159 ms,80 Mbps,10240 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,88 ms,46 Mbps,5957 kB/s
152.70.255.251,443,2607:a400:a:6c:0:beb9:6003:362b,US,Los Angeles,隧道,169 ms,108 Mbps,13824 kB/s
132.145.248.78,443,2606:f240:f00:a683:0:7feb:70a6:6191,US,Frankfurt,隧道,152 ms,120 Mbps,15462 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,180 ms,25 Mbps,3226 kB/s
152.69.195.36,443,152.69.195.36,JP,Osaka,中转,174 ms,43 Mbps,5543 kB/s
152.70.48.170,443,2a0b:21c0:100a:1b6:0:1ff7:8029:4c7c,DE,Frankfurt,隧道,166 ms,100 Mbps,12902 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,191 ms,101 Mbps,13004 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,158 ms,47 Mbps,6105 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,143 ms,94 Mbps,12083 kB/s
129.154.207.215,443,2607:a400:a:16b:0:f628:385:d2f1,US,Los Angeles,隧道,205 ms,96 Mbps,12288 kB/s
140.83.55.142,443,140.83.55.142,JP,Singapore,中转,214 ms,92 Mbps,11776 kB/s
8.222.76.79,443,8.216.92.214,JP,Tokyo,隧道,117 ms,0 Mbps,45 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,162 ms,80 Mbps,10240 kB/s
8.219.116.224,443,47.236.51.143,SG,Singapore,隧道,181 ms,75 Mbps,9642 kB/s
64.110.78.44,443,2607:a400:a:16b:0:6be1:a3e5:e1f9,US,Los Angeles,隧道,206 ms,95 Mbps,12185 kB/s
8.219.191.139,443,8.219.96.61,SG,Singapore,隧道,205 ms,74 Mbps,9595 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,182 ms,39 Mbps,5079 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,194 ms,34 Mbps,4394 kB/s
8.219.122.21,443,8.222.207.55,SG,Singapore,隧道,208 ms,74 Mbps,9543 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,180 ms,32 Mbps,4166 kB/s
8.219.98.173,443,8.219.142.198,SG,Singapore,隧道,202 ms,72 Mbps,9334 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,196 ms,84 Mbps,10752 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,171 ms,96 Mbps,12288 kB/s
8.222.152.163,443,8.222.220.238,SG,Singapore,隧道,196 ms,73 Mbps,9428 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,151 ms,152 Mbps,19456 kB/s
130.162.144.191,443,2a09:bac5:4750:155::22:136,KR,Seoul,隧道,183 ms,45 Mbps,5880 kB/s
8.219.68.100,443,47.236.58.234,SG,Singapore,隧道,190 ms,57 Mbps,7346 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,208 ms,0 Mbps,1 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,168 ms,39 Mbps,4994 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,193 ms,85 Mbps,10956 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,194 ms,95 Mbps,12185 kB/s
8.222.147.94,443,47.236.58.234,SG,Singapore,隧道,192 ms,75 Mbps,9643 kB/s
64.110.90.39,443,2607:a400:a:6b:0:83c5:2640:f0a4,US,Los Angeles,隧道,198 ms,96 Mbps,12390 kB/s
8.219.53.202,443,8.222.222.65,SG,Singapore,隧道,219 ms,80 Mbps,10240 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,263 ms,22 Mbps,2835 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,149 ms,67 Mbps,8695 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,55 ms,450 Mbps,57651 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,54 ms,401 Mbps,51404 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,179 ms,37 Mbps,4795 kB/s
8.210.69.31,443,8.210.69.31,HK,Hong Kong,中转,248 ms,1 Mbps,230 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,168 ms,38 Mbps,4947 kB/s
132.145.14.51,443,98.98.156.22,DE,Frankfurt,隧道,198 ms,104 Mbps,13414 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,33 ms,8 Mbps,1134 kB/s
131.186.60.210,443,2603:c021:8002:900:8479:146e:b870:4762,JP,Tokyo,隧道,195 ms,38 Mbps,4880 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,267 ms,31 Mbps,4089 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,180 ms,116 Mbps,14950 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,51 ms,0 Mbps,127 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,187 ms,108 Mbps,13926 kB/s
129.154.223.178,443,2607:a400:a:16b:0:df7:2006:2f4,US,Los Angeles,隧道,225 ms,93 Mbps,11980 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,206 ms,21 Mbps,2813 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,232 ms,73 Mbps,9443 kB/s
47.245.118.25,443,47.236.58.234,SG,Singapore,隧道,244 ms,89 Mbps,11468 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,74 ms,15 Mbps,2015 kB/s
130.162.150.238,443,2607:a400:a:6c:0:ad87:5ef4:5996,US,Los Angeles,隧道,210 ms,92 Mbps,11878 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,260 Mbps,33382 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,215 ms,39 Mbps,5050 kB/s
132.226.23.226,443,2607:a400:a:6b:0:8639:dd3f:4afc,US,Los Angeles,隧道,184 ms,105 Mbps,13516 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,113 ms,6 Mbps,819 kB/s
152.70.252.106,443,107.151.176.66,US,Los Angeles,隧道,178 ms,112 Mbps,14336 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,193 ms,15 Mbps,2012 kB/s
158.101.222.182,443,2a0b:21c0:1007:1c9:0:34b2:2fc:3285,DE,Frankfurt,隧道,177 ms,101 Mbps,13004 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,196 ms,47 Mbps,6099 kB/s
8.219.161.180,443,47.236.58.234,SG,Singapore,隧道,230 ms,49 Mbps,6339 kB/s
129.146.168.102,443,104.28.237.111,US,Los Angeles,隧道,61 ms,62 Mbps,7963 kB/s
8.212.44.95,443,47.76.21.103,HK,Hong Kong,隧道,254 ms,51 Mbps,6551 kB/s
8.212.48.236,443,47.76.21.97,HK,Hong Kong,隧道,278 ms,61 Mbps,7900 kB/s
64.110.74.174,443,2607:a400:a:6b:0:955f:aeb:7049,US,Los Angeles,隧道,184 ms,98 Mbps,12595 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,81 ms,44 Mbps,5746 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,38 ms,86 Mbps,11059 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,197 ms,34 Mbps,4433 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,173 ms,117 Mbps,15052 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,39 ms,426 Mbps,54579 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,9 ms,170 Mbps,21811 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,167 ms,41 Mbps,5351 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,143 ms,122 Mbps,15667 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,219 ms,76 Mbps,9791 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,140 ms,125 Mbps,16076 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,88 ms,37 Mbps,4802 kB/s
8.222.77.212,443,8.216.92.214,JP,Tokyo,隧道,120 ms,4 Mbps,531 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,144 ms,39 Mbps,5084 kB/s
132.226.16.58,443,2607:a400:a:6c:0:8574:8b7f:194d,US,Los Angeles,隧道,156 ms,108 Mbps,13926 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,100 ms,45 Mbps,5859 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,200 ms,42 Mbps,5421 kB/s
146.56.138.147,443,2607:a400:a:6c:0:70b3:d3a5:bbfd,US,Los Angeles,隧道,141 ms,111 Mbps,14233 kB/s
8.219.203.104,443,8.222.236.107,SG,Singapore,隧道,193 ms,92 Mbps,11878 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,170 ms,99 Mbps,12697 kB/s
8.219.231.170,443,47.245.84.175,SG,Singapore,隧道,193 ms,89 Mbps,11468 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,161 ms,150 Mbps,19251 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,131 ms,41 Mbps,5361 kB/s
129.154.220.100,443,2607:a400:a:6b:0:c1b0:412:1795,US,Los Angeles,隧道,173 ms,96 Mbps,12288 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,150 ms,44 Mbps,5749 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,173 ms,41 Mbps,5324 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,279 ms,34 Mbps,4404 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,164 ms,112 Mbps,14438 kB/s
152.70.249.213,443,107.151.176.66,US,Los Angeles,隧道,169 ms,117 Mbps,15052 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,43 Mbps,5546 kB/s
8.219.11.161,443,8.222.236.107,SG,Singapore,隧道,186 ms,82 Mbps,10547 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,173 ms,36 Mbps,4722 kB/s
129.154.193.233,443,2607:a400:a:16b:0:101a:2208:de08,US,Los Angeles,隧道,216 ms,75 Mbps,9670 kB/s
8.218.202.1,443,8.218.202.1,HK,Hong Kong,中转,251 ms,65 Mbps,8381 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,179 ms,112 Mbps,14438 kB/s
130.162.182.134,443,2606:f240:f00:2be4:0:eb8c:1f72:2307,US,Frankfurt,隧道,190 ms,112 Mbps,14336 kB/s
8.210.82.2,443,8.210.82.2,HK,Hong Kong,中转,266 ms,7 Mbps,921 kB/s
146.56.39.1,443,2607:a400:a:16b:0:acbe:29a4:a217,US,Los Angeles,隧道,189 ms,89 Mbps,11468 kB/s
146.56.170.66,443,2607:a400:a:6c:0:39d3:f601:b293,US,Los Angeles,隧道,171 ms,107 Mbps,13721 kB/s
141.148.235.146,443,2a0b:21c0:1007:1c9:0:2700:10f9:b308,DE,Frankfurt,隧道,164 ms,106 Mbps,13619 kB/s
8.219.140.95,443,8.222.207.55,SG,Singapore,隧道,182 ms,84 Mbps,10752 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,161 ms,152 Mbps,19456 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,170 ms,20 Mbps,2575 kB/s
193.122.120.153,443,2607:a400:a:6b:0:7cb8:a095:b4d4,US,Los Angeles,隧道,168 ms,95 Mbps,12185 kB/s
8.222.191.43,443,8.222.191.43,SG,Singapore,中转,195 ms,96 Mbps,12288 kB/s
146.56.154.19,443,2607:a400:a:16b:0:711a:2a:5eed,US,Los Angeles,隧道,163 ms,104 Mbps,13414 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,147 ms,36 Mbps,4675 kB/s
8.219.72.167,443,8.219.72.167,SG,Singapore,中转,205 ms,5 Mbps,742 kB/s
140.238.20.223,443,2602:ffe4:407:21d9:0:8f8c:4af:e4e7,SG,Singapore,隧道,233 ms,59 Mbps,7641 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,88 ms,32 Mbps,4107 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,150 ms,56 Mbps,7271 kB/s
193.122.106.73,443,2607:a400:a:6b:0:b623:1c26:ffba,US,Los Angeles,隧道,174 ms,101 Mbps,13004 kB/s
8.219.78.53,443,8.219.78.53,SG,Singapore,中转,205 ms,66 Mbps,8466 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,282 ms,1 Mbps,193 kB/s
141.147.187.233,443,141.147.187.233,JP,Tokyo,中转,376 ms,1 Mbps,231 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,19 ms,763 Mbps,97689 kB/s
138.2.9.51,443,2602:ffe4:407:20d9:0:ad9f:7293:5428,SG,Singapore,隧道,481 ms,99 Mbps,12697 kB/s
138.2.161.72,443,2a0b:21c0:100a:1b7:0:710b:2820:d491,DE,Frankfurt,隧道,233 ms,116 Mbps,14848 kB/s
130.162.128.152,443,2607:a400:a:6c:0:fa3d:e29f:dcdf,US,Los Angeles,隧道,149 ms,137 Mbps,17612 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,175 ms,42 Mbps,5412 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,171 ms,49 Mbps,6335 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,205 ms,100 Mbps,12902 kB/s
146.56.133.215,443,2607:a400:a:6b:0:7f77:8b46:7ad1,US,Los Angeles,隧道,189 ms,102 Mbps,13107 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,203 ms,42 Mbps,5395 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,187 ms,4 Mbps,513 kB/s
141.148.220.141,443,2a09:bac5:3afb:1a46::29e:101,IN,Mumbai,隧道,269 ms,33 Mbps,4281 kB/s
