中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,941 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,39 ms,682 Mbps,87347 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,244 Mbps,31334 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,71 ms,244 Mbps,31334 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,66 ms,294 Mbps,37683 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,71 ms,351 Mbps,44953 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,252 Mbps,32358 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,427 Mbps,54681 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,304 Mbps,38912 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,253 Mbps,32460 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,65 ms,377 Mbps,48332 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,68 ms,368 Mbps,47104 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,244 Mbps,31232 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,102 ms,51 Mbps,6614 kB/s
158.101.217.62,443,2606:f240:f00:a683:0:3543:1d82:8ca2,DE,Frankfurt,隧道,94 ms,218 Mbps,27955 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,48 Mbps,6242 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,46 Mbps,5908 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,207 ms,37 Mbps,4850 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,123 Mbps,15769 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,41 Mbps,5295 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,183 ms,40 Mbps,5182 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,226 ms,37 Mbps,4818 kB/s
150.230.7.216,443,150.230.7.216,JP,Singapore,中转,169 ms,42 Mbps,5409 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,37 Mbps,4782 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,231 ms,37 Mbps,4835 kB/s
64.110.101.125,443,64.110.101.125,JP,Los Angeles,中转,170 ms,124 Mbps,15974 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,216 ms,0 Mbps,40 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,220 ms,34 Mbps,4440 kB/s
