中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,646 Mbps,82739 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,47 ms,1 Mbps,177 kB/s
35.197.23.75,443,35.212.154.209,US,Seattle,隧道,49 ms,491 Mbps,62873 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,54 ms,465 Mbps,59596 kB/s
35.230.79.26,443,35.212.154.209,US,Seattle,隧道,55 ms,436 Mbps,55808 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,49 ms,329 Mbps,42188 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,261 Mbps,33484 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,53 ms,470 Mbps,60211 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,382 Mbps,48947 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,418 Mbps,53555 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,179 Mbps,22937 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,211 Mbps,27033 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,109 ms,47 Mbps,6081 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,275 Mbps,35225 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,142 Mbps,18227 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,44 Mbps,5751 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,155 ms,44 Mbps,5683 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,110 ms,46 Mbps,5976 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,40 Mbps,5165 kB/s
8.219.151.64,443,8.219.116.219,SG,Singapore,隧道,210 ms,18 Mbps,2412 kB/s
