中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,580 Mbps,74342 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,216 Mbps,27750 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,213 Mbps,27340 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,129 ms,170 Mbps,21811 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,286 Mbps,36659 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,266 Mbps,34099 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,18 ms,773 Mbps,99020 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,476 Mbps,61030 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,59 ms,8 Mbps,1068 kB/s
158.101.193.246,443,2606:f240:f00:dd8d:0:5dec:4797:4e9c,US,Frankfurt,隧道,143 ms,142 Mbps,18227 kB/s
129.146.46.164,443,129.146.46.164,US,241 Mbps,30924 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,269 Mbps,34508 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,88 ms,824 Mbps,105472 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,352 Mbps,45158 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,84 Mbps,10752 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,160 Mbps,20582 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,372 Mbps,47616 kB/s
152.67.44.30,443,152.67.44.30,BR,São Paulo,中转,117 ms,47 Mbps,6044 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,64 ms,336 Mbps,43110 kB/s
47.254.42.167,443,47.251.149.55,US,San Jose,隧道,73 ms,0 Mbps,109 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,85 ms,231 Mbps,29593 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,190 Mbps,24371 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,92 ms,29 Mbps,3764 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,249 Mbps,31948 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,72 ms,321 Mbps,41164 kB/s
192.9.158.188,443,2a09:bac5:6443:1246::1d2:85,US,San Jose,隧道,73 ms,204 Mbps,26112 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,42 Mbps,5395 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,64 ms,94 Mbps,12083 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,81 ms,289 Mbps,37068 kB/s
152.67.129.184,443,2a0b:21c0:1007:1c9:0:3291:9be3:cd8e,DE,Frankfurt,隧道,99 ms,202 Mbps,25907 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,196 Mbps,25088 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,65 ms,339 Mbps,43417 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,89 ms,1 Mbps,194 kB/s
144.21.53.157,443,2a09:bac5:3803:d2::15:1b6,GB,London,隧道,140 ms,2 Mbps,326 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,72 ms,313 Mbps,40140 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,85 ms,248 Mbps,31846 kB/s
47.253.104.12,443,47.251.149.51,US,San Jose,隧道,72 ms,3 Mbps,390 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,86 ms,52 Mbps,6741 kB/s
193.122.58.158,443,193.122.58.158,DE,Paris,中转,141 ms,44 Mbps,5635 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,215 ms,115 Mbps,14745 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,239 ms,1 Mbps,182 kB/s
143.47.184.133,443,98.98.166.178,US,Frankfurt,隧道,94 ms,187 Mbps,23961 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,181 ms,39 Mbps,5050 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,214 ms,68 Mbps,8827 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,193 ms,85 Mbps,10956 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,216 ms,27 Mbps,3526 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,124 ms,168 Mbps,21606 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,175 ms,46 Mbps,6010 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,97 ms,219 Mbps,28057 kB/s
47.89.182.61,443,47.251.149.50,US,San Jose,隧道,84 ms,2 Mbps,355 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,41 Mbps,5366 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,177 ms,87 Mbps,11161 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,207 ms,39 Mbps,5060 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,100 ms,47 Mbps,6063 kB/s
