中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,72 Mbps,9330 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,82 ms,350 Mbps,44851 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,16 ms,586 Mbps,75059 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,29 ms,40 Mbps,5210 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,8 ms,706 Mbps,90419 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,416 Mbps,53350 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,215 Mbps,27545 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,83 ms,46 Mbps,5964 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,73 ms,328 Mbps,42086 kB/s
129.146.46.164,443,129.146.46.164,US,249 Mbps,31948 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:ea,US,Los Angeles,隧道,61 ms,75 Mbps,9721 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,273 Mbps,35020 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,95 ms,236 Mbps,30310 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,94 ms,29 Mbps,3722 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,45 ms,0 Mbps,105 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,296 Mbps,37990 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,373 Mbps,47820 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,83 ms,340 Mbps,43520 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,93 ms,48 Mbps,6146 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,97 ms,49 Mbps,6325 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,240 Mbps,30822 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,230 Mbps,29491 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,105 ms,320 Mbps,40960 kB/s
84.235.162.73,443,98.98.166.178,US,Frankfurt,隧道,96 ms,260 Mbps,33280 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,100 ms,38 Mbps,4985 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,45 Mbps,5782 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,101 ms,44 Mbps,5708 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,109 ms,47 Mbps,6118 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,12 Mbps,1647 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,83 ms,343 Mbps,43929 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,100 ms,44 Mbps,5634 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,162 Mbps,20787 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,110 Mbps,14131 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,171 ms,167 Mbps,21401 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,190 ms,147 Mbps,18841 kB/s
130.162.144.191,443,2a09:bac5:4734:1482::20b:59,KR,Seoul,隧道,204 ms,35 Mbps,4504 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,238 ms,59 Mbps,7671 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,201 ms,77 Mbps,9932 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,228 ms,23 Mbps,2985 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,253 ms,2 Mbps,276 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,216 ms,37 Mbps,4836 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,216 ms,0 Mbps,85 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,251 ms,15 Mbps,1945 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,235 ms,75 Mbps,9618 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,216 ms,90 Mbps,11571 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,240 ms,79 Mbps,10137 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,231 ms,50 Mbps,6492 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,277 ms,22 Mbps,2921 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,244 ms,34 Mbps,4374 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,257 ms,17 Mbps,2208 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,204 ms,0 Mbps,109 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,226 ms,15 Mbps,2000 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,207 ms,25 Mbps,3313 kB/s
