中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.236.101,443,198.23.236.101,US,San Jose,中转,5 ms,677 Mbps,86732 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,24 ms,48 Mbps,6217 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,57 ms,425 Mbps,54476 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,4 ms,154 Mbps,19763 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,11 ms,1688 Mbps,216064 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,32 ms,352 Mbps,45158 kB/s
35.197.23.75,443,34.168.250.177,US,Seattle,隧道,28 ms,912 Mbps,116736 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,2 ms,594 Mbps,76083 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,27 ms,66 Mbps,8485 kB/s
35.230.79.26,443,34.168.250.177,US,Seattle,隧道,40 ms,952 Mbps,121856 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,4 ms,1056 Mbps,135168 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1504 Mbps,192512 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26a:26,US,Los Angeles,隧道,28 ms,65 Mbps,8325 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,6 ms,1448 Mbps,185344 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,7 ms,685 Mbps,87756 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,23 ms,187 Mbps,23961 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,78 ms,338 Mbps,43315 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,69 ms,75 Mbps,9642 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,26 ms,327 Mbps,41881 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,65 ms,353 Mbps,45260 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,649 Mbps,83148 kB/s
129.146.47.72,443,104.28.205.110,US,Los Angeles,隧道,26 ms,64 Mbps,8249 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,215 Mbps,27545 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,31 ms,224 Mbps,28774 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,94 ms,50 Mbps,6451 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,80 ms,99 Mbps,12697 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,172 ms,100 Mbps,12902 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,83 ms,47 Mbps,6066 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,169 ms,106 Mbps,13619 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,174 ms,99 Mbps,12697 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,161 ms,33 Mbps,4239 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,163 ms,206 Mbps,26419 kB/s
