中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,401 Mbps,51404 kB/s
129.146.7.98,443,2a09:bac5:60ed:1173::1bd:b1,US,Los Angeles,隧道,51 ms,60 Mbps,7782 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,848 Mbps,108544 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,110 ms,187 Mbps,23961 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,410 Mbps,52531 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,52 ms,403 Mbps,51609 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,53 Mbps,6805 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,52 ms,356 Mbps,45568 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,52 ms,399 Mbps,51097 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,35 ms,848 Mbps,108544 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,329 Mbps,42188 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,41 ms,423 Mbps,54169 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,96 ms,383 Mbps,49049 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,21 ms,58 Mbps,7441 kB/s
129.146.46.164,443,129.146.46.164,247 Mbps,31641 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,411 Mbps,52633 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,232 Mbps,29696 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,101 ms,21 Mbps,2800 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,52 ms,446 Mbps,57139 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,68 Mbps,8707 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,59 ms,428 Mbps,54886 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,170 Mbps,21811 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,113 Mbps,14540 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,61 ms,376 Mbps,48230 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,43 Mbps,5560 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,62 ms,50 Mbps,6467 kB/s
144.22.252.124,443,144.22.252.124,BR,S
