中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,448 Mbps,57344 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,952 Mbps,121856 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,12 ms,598 Mbps,76595 kB/s
192.9.138.241,443,192.9.138.241,415 Mbps,53145 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,409 Mbps,52428 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,399 Mbps,51097 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,65 ms,421 Mbps,53964 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,45 Mbps,5771 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,59 ms,498 Mbps,63795 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,316 Mbps,40550 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,445 Mbps,57036 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,71 ms,491 Mbps,62873 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,73 ms,486 Mbps,62259 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,76 ms,518 Mbps,66355 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,66 ms,391 Mbps,50073 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,60 ms,344 Mbps,44134 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,107 ms,184 Mbps,23552 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,220 Mbps,28160 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,85 ms,47 Mbps,6023 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,135 ms,215 Mbps,27545 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,150 ms,196 Mbps,25190 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,169 Mbps,21708 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,120 ms,41 Mbps,5343 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,170 Mbps,21811 kB/s
141.147.50.203,443,2a0b:21c0:100a:1b1:0:6651:2906:7224,DE,Frankfurt,隧道,122 ms,88 Mbps,11366 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,114 ms,207 Mbps,26521 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,106 ms,218 Mbps,27955 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,116 ms,206 Mbps,26419 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,142 ms,45 Mbps,5870 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,113 ms,0 Mbps,29 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,195 ms,143 Mbps,18329 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,179 ms,128 Mbps,16384 kB/s
141.144.232.166,443,2606:f240:f00:6acf:0:5f34:99a6:3a6e,US,Frankfurt,隧道,122 ms,207 Mbps,26521 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,56 ms,53 Mbps,6824 kB/s
138.3.240.244,443,2a0b:21c0:100a:1b4:0:cbeb:7d4e:5e,DE,Frankfurt,隧道,130 ms,86 Mbps,11059 kB/s
152.67.44.30,443,152.67.44.30,BR,S
