中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,1824 Mbps,233472 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,912 Mbps,116736 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,32 ms,808 Mbps,103424 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,31 ms,928 Mbps,118784 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,45 ms,347 Mbps,44441 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,24 ms,744 Mbps,95334 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,663 Mbps,84889 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,372 Mbps,47616 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,72 ms,6 Mbps,792 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,124 ms,188 Mbps,24064 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,107 ms,50 Mbps,6522 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,51 Mbps,6543 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,121 ms,51 Mbps,6594 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,123 Mbps,15769 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,155 ms,40 Mbps,5126 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,141 ms,40 Mbps,5144 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,105 Mbps,13516 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,125 Mbps,16076 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,165 ms,36 Mbps,4713 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,171 ms,100 Mbps,12800 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,168 ms,11 Mbps,1477 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,33 Mbps,4331 kB/s
143.47.176.251,443,163.123.193.4,DE,Munich,隧道,182 ms,104 Mbps,13414 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,168 ms,3 Mbps,392 kB/s
