中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.70.117.174,443,152.70.117.174,US,San Jose,中转,73 ms,284 Mbps,36352 kB/s
130.61.170.78,443,130.61.170.78,DE,Paris,中转,105 ms,58 Mbps,7424 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,21 ms,66 Mbps,8554 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,41 ms,272 Mbps,34918 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,111 Mbps,14233 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,61 ms,49 Mbps,6393 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26a:60,US,Los Angeles,隧道,65 ms,84 Mbps,10854 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,67 ms,312 Mbps,40038 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,276 Mbps,35430 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,80 ms,220 Mbps,28262 kB/s
132.226.31.178,443,2a09:bac5:60ea:78::c:35f,US,Los Angeles,隧道,60 ms,42 Mbps,5447 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,128 ms,315 Mbps,40345 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,88 ms,196 Mbps,25190 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,83 ms,47 Mbps,6041 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,84 ms,49 Mbps,6399 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,222 ms,210 Mbps,26931 kB/s
143.47.248.181,443,2606:f240:f00:6acf:0:671b:9bb:9a7a,US,Frankfurt,隧道,91 ms,59 Mbps,7672 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,471 Mbps,60313 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,250 Mbps,32051 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,292 Mbps,37478 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,556 Mbps,71168 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,45 ms,754 Mbps,96563 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,95 ms,47 Mbps,6112 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,65 ms,320 Mbps,41062 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,69 ms,291 Mbps,37273 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,80 ms,284 Mbps,36454 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,220 Mbps,28160 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,90 ms,231 Mbps,29593 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,132 ms,288 Mbps,36864 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,64 ms,302 Mbps,38707 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,233 Mbps,29900 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,288 Mbps,36966 kB/s
47.89.182.61,443,47.251.149.48,US,San Jose,隧道,75 ms,2 Mbps,317 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,67 ms,337 Mbps,43212 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,173 ms,252 Mbps,32256 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,95 ms,48 Mbps,6184 kB/s
152.67.134.56,443,163.123.193.23,DE,Frankfurt,隧道,96 ms,132 Mbps,16896 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,71 ms,7 Mbps,976 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,81 ms,358 Mbps,45875 kB/s
141.147.59.31,443,2a0b:21c0:100a:1fa:0:2937:f5bd:3b2c,DE,Frankfurt,隧道,90 ms,123 Mbps,15769 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,86 ms,27 Mbps,3479 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,86 ms,246 Mbps,31539 kB/s
144.22.252.124,443,144.22.252.124,BR,S
