中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,7 ms,856 Mbps,109568 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,6 ms,1216 Mbps,155648 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,21 ms,512 Mbps,65638 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,22 ms,134 Mbps,17203 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,29 ms,616 Mbps,78848 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,17 ms,43 Mbps,5538 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,1408 Mbps,180224 kB/s
132.226.31.178,443,2a09:bac5:60e9:1173::1bd:104,US,Los Angeles,隧道,26 ms,64 Mbps,8271 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,29 ms,753 Mbps,96460 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,13 ms,693 Mbps,88780 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,21 ms,1456 Mbps,186368 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,78 ms,351 Mbps,44953 kB/s
129.146.7.98,443,2a09:bac5:60ed:78::c:373,US,Los Angeles,隧道,33 ms,60 Mbps,7767 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,64 ms,374 Mbps,47923 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,33 ms,976 Mbps,124928 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,21 ms,307 Mbps,39321 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,570 Mbps,73011 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,228 Mbps,29286 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,65 ms,184 Mbps,23654 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,23 ms,284 Mbps,36454 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,39 ms,1176 Mbps,150528 kB/s
204.110.220.3,443,204.110.220.217,US,,隧道,33 ms,332 Mbps,42598 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,163 ms,46 Mbps,6006 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,76 ms,228 Mbps,29184 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,153 ms,114 Mbps,14643 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,165 ms,115 Mbps,14745 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,101 Mbps,13004 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,176 ms,115 Mbps,14745 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,165 ms,47 Mbps,6066 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,176 ms,111 Mbps,14233 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,21 ms,427 Mbps,54681 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,187 ms,45 Mbps,5863 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,155 ms,166 Mbps,21299 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,150 ms,128 Mbps,16486 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,172 ms,112 Mbps,14438 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,188 ms,3 Mbps,416 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,62 ms,392 Mbps,50278 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,232 ms,77 Mbps,9938 kB/s
141.147.85.203,443,2a0b:21c0:100a:1b5:0:2ce2:f5eb:b6ba,DE,Frankfurt,隧道,182 ms,80 Mbps,10240 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,57 ms,374 Mbps,47923 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,25 ms,306 Mbps,39219 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,183 ms,35 Mbps,4552 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,193 ms,0 Mbps,8 kB/s
103.137.63.3,443,61.224.106.194,TW,,隧道,136 ms,133 Mbps,17100 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,65 ms,326 Mbps,41779 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,187 ms,4 Mbps,608 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,188 ms,104 Mbps,13312 kB/s
144.22.252.124,443,144.22.252.124,BR,S
