中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,3 ms,1048 Mbps,134144 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,1088 Mbps,139264 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,12 ms,1736 Mbps,222208 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,21 ms,992 Mbps,126976 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,31 ms,968 Mbps,123904 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,83 ms,363 Mbps,46489 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:b1,US,Los Angeles,隧道,30 ms,87 Mbps,11161 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,2 ms,208 Mbps,26624 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,13 ms,1544 Mbps,197632 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,16 ms,407 Mbps,52121 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,9 ms,161 Mbps,20684 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,15 ms,198 Mbps,25395 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,36 ms,198 Mbps,25395 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,36 ms,368 Mbps,47104 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,87 Mbps,11161 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,64 ms,320 Mbps,40960 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,493 Mbps,63180 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,6 ms,680 Mbps,87142 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,1024 Mbps,131072 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,4 ms,59 Mbps,7599 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,160 ms,115 Mbps,14745 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,117 ms,218 Mbps,27955 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,24 ms,19 Mbps,2465 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,8 ms,79 Mbps,10137 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,420 Mbps,53760 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,3 ms,22 Mbps,2916 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,81 ms,115 Mbps,14745 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,142 ms,131 Mbps,16793 kB/s
