中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,808 Mbps,103424 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,59 ms,524 Mbps,67072 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,67 Mbps,8645 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::c:39c,US,Los Angeles,隧道,52 ms,77 Mbps,9873 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,17 ms,1032 Mbps,132096 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,51 ms,565 Mbps,72396 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,447 Mbps,57241 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,59 ms,273 Mbps,35020 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,17 ms,1192 Mbps,152576 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,56 ms,481 Mbps,61644 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,217 Mbps,27852 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,52 ms,354 Mbps,45363 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,65 ms,439 Mbps,56217 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,48 ms,439 Mbps,56217 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,48 ms,84 Mbps,10752 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,229 Mbps,29388 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,68 ms,363 Mbps,46489 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,417 Mbps,53452 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,51 ms,52 Mbps,6764 kB/s
143.47.190.37,443,2a0b:21c0:1007:ca:0:3bfe:c72:fd6a,DE,Frankfurt,隧道,115 ms,104 Mbps,13312 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,121 ms,177 Mbps,22732 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,133 ms,44 Mbps,5675 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,191 Mbps,24473 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,116 ms,44 Mbps,5736 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,152 ms,36 Mbps,4735 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,129 Mbps,16588 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,155 ms,0 Mbps,100 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,34 Mbps,4408 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,160 ms,35 Mbps,4574 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,173 ms,104 Mbps,13312 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,207 ms,38 Mbps,4914 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,184 ms,41 Mbps,5312 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,216 ms,72 Mbps,9336 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,197 ms,30 Mbps,3943 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,255 ms,1 Mbps,201 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,217 ms,4 Mbps,525 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,276 ms,0 Mbps,18 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,204 ms,13 Mbps,1775 kB/s
