中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,39 ms,128 Mbps,16384 kB/s
35.230.79.26,443,35.212.161.210,US,Seattle,隧道,24 ms,928 Mbps,118784 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,5 ms,1616 Mbps,206848 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26b:a0,US,Los Angeles,隧道,27 ms,51 Mbps,6578 kB/s
35.197.23.75,443,35.212.161.210,US,Seattle,隧道,35 ms,912 Mbps,116736 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,11 ms,896 Mbps,114688 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,13 ms,816 Mbps,104448 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,28 ms,824 Mbps,105472 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,14 ms,484 Mbps,62054 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,276 Mbps,35430 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,638 Mbps,81715 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,87 ms,121 Mbps,15564 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,68 ms,14 Mbps,1898 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,74 ms,38 Mbps,4904 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,114 ms,220 Mbps,28160 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,76 ms,374 Mbps,47923 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,151 ms,128 Mbps,16486 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,114 Mbps,14643 kB/s
193.123.38.223,443,98.98.156.26,DE,Frankfurt,隧道,164 ms,120 Mbps,15360 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,156 ms,36 Mbps,4684 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,167 ms,161 Mbps,20684 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,166 ms,3 Mbps,473 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,131 ms,34 Mbps,4381 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,144 ms,138 Mbps,17715 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,151 ms,21 Mbps,2803 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Portland,隧道,117 ms,3 Mbps,426 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,168 ms,42 Mbps,5415 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,159 ms,168 Mbps,21504 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,137 Mbps,17612 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,168 ms,41 Mbps,5323 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,190 ms,90 Mbps,11571 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,184 ms,3 Mbps,390 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,143 ms,132 Mbps,16998 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,14 Mbps,1886 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,180 ms,41 Mbps,5361 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,200 ms,39 Mbps,4992 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,29 Mbps,3773 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,167 ms,21 Mbps,2692 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,177 ms,39 Mbps,5044 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,212 ms,11 Mbps,1511 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,176 ms,38 Mbps,4941 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,170 ms,109 Mbps,14028 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,175 ms,35 Mbps,4559 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,234 ms,75 Mbps,9644 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,180 ms,48 Mbps,6233 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,141 ms,13 Mbps,1705 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,249 Mbps,31948 kB/s
130.162.144.191,443,2a09:bac5:4737:1482::20b:9c,KR,Seoul,隧道,146 ms,34 Mbps,4441 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,171 ms,3 Mbps,503 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,137 ms,0 Mbps,94 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,168 ms,0 Mbps,52 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,283 ms,19 Mbps,2514 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,153 ms,76 Mbps,9781 kB/s
