中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,2128 Mbps,272384 kB/s
35.197.23.75,443,35.212.162.172,US,Seattle,隧道,26 ms,634 Mbps,81203 kB/s
35.230.79.26,443,35.212.162.172,US,Seattle,隧道,24 ms,652 Mbps,83558 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,24 ms,920 Mbps,117760 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,44 ms,324 Mbps,41574 kB/s
34.82.76.253,443,34.168.231.76,US,Seattle,隧道,28 ms,776 Mbps,99328 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,644 Mbps,82432 kB/s
129.146.7.98,443,2a09:bac5:60ec:1846::26b:52,US,Los Angeles,隧道,27 ms,63 Mbps,8188 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,325 Mbps,41676 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,66 ms,43 Mbps,5575 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,61 ms,48 Mbps,6218 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,70 ms,327 Mbps,41881 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,185 Mbps,23756 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,80 ms,280 Mbps,35942 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,119 ms,1 Mbps,176 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,117 ms,49 Mbps,6272 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,136 Mbps,17408 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,39 Mbps,5018 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,139 ms,139 Mbps,17817 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,114 ms,37 Mbps,4859 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,166 ms,47 Mbps,6069 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,156 ms,42 Mbps,5384 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,144 ms,129 Mbps,16588 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,44 Mbps,5675 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,165 ms,44 Mbps,5688 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,157 ms,43 Mbps,5600 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,177 ms,43 Mbps,5540 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,137 Mbps,17612 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,178 ms,27 Mbps,3533 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,169 ms,120 Mbps,15360 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,177 ms,3 Mbps,397 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,169 ms,112 Mbps,14336 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,156 ms,36 Mbps,4680 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,166 ms,0 Mbps,110 kB/s
193.122.114.226,443,2602:ffe4:407:21d9:0:7a53:a688:7b06,SG,Singapore,隧道,202 ms,76 Mbps,9745 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,166 ms,45 Mbps,5848 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,165 ms,0 Mbps,124 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,258 ms,27 Mbps,3473 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,346 ms,0 Mbps,16 kB/s
