中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,74 ms,396 Mbps,50688 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,26 ms,486 Mbps,62259 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,703 Mbps,90009 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,1 ms,380 Mbps,48742 kB/s
129.159.205.103,443,129.159.205.103,DE,Frankfurt,中转,89 ms,44 Mbps,5664 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,88 ms,39 Mbps,5003 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,32 ms,39 Mbps,5039 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,263 Mbps,33689 kB/s
138.3.249.67,443,2a0b:21c0:100a:1b1:0:3fd2:939e:acee,DE,Frankfurt,隧道,93 ms,269 Mbps,34508 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,81 ms,44 Mbps,5744 kB/s
141.144.194.57,443,2606:f240:f00:2be4:0:db58:ea05:f821,US,Frankfurt,隧道,95 ms,257 Mbps,32972 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,477 Mbps,61132 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,324 Mbps,41472 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,82 ms,397 Mbps,50892 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,188 ms,101 Mbps,13004 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,95 ms,373 Mbps,47820 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,105 ms,257 Mbps,32972 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,263 Mbps,33689 kB/s
