中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,45 Mbps,5835 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,556 Mbps,71270 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,228 Mbps,29184 kB/s
129.146.7.98,443,2a09:bac5:60eb:78::c:3b1,US,Los Angeles,隧道,25 ms,68 Mbps,8704 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,43 ms,79 Mbps,10137 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,26 ms,904 Mbps,115712 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,37 ms,840 Mbps,107520 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,8 ms,904 Mbps,115712 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,40 ms,784 Mbps,100454 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,65 ms,387 Mbps,49561 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,71 ms,48 Mbps,6204 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,85 ms,350 Mbps,44851 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,73 ms,45 Mbps,5771 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,118 ms,45 Mbps,5877 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,75 ms,277 Mbps,35532 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,120 Mbps,15462 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,196 Mbps,25190 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,111 ms,4 Mbps,620 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,123 Mbps,15769 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,130 ms,44 Mbps,5691 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,143 ms,4 Mbps,530 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,42 Mbps,5433 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,163 ms,31 Mbps,4071 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,153 ms,39 Mbps,5093 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,135 ms,152 Mbps,19558 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,169 ms,37 Mbps,4846 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,154 ms,40 Mbps,5235 kB/s
130.162.144.191,443,2a09:bac1:3f20::20b:94,KR,Seoul,隧道,144 ms,37 Mbps,4833 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,156 ms,36 Mbps,4721 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,132 ms,172 Mbps,22016 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,163 Mbps,20889 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,120 Mbps,15360 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,156 ms,30 Mbps,3966 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,195 ms,3 Mbps,422 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,35 Mbps,4575 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,168 ms,100 Mbps,12902 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,156 ms,41 Mbps,5281 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,161 ms,44 Mbps,5690 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,160 ms,166 Mbps,21299 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,227 ms,77 Mbps,9913 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,167 ms,3 Mbps,495 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,158 ms,10 Mbps,1356 kB/s
129.154.221.170,443,2602:ffe4:407:20da:0:6d2b:5aec:de73,SG,Hong Kong,隧道,233 ms,80 Mbps,10342 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,792 ms,26 Mbps,3363 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,271 ms,22 Mbps,2843 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,159 ms,2 Mbps,258 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,398 ms,0 Mbps,10 kB/s
