中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,609 Mbps,78028 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,2 ms,32 Mbps,4198 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,300 Mbps,38400 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,21 ms,704 Mbps,90112 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,84 ms,368 Mbps,47206 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,400 Mbps,51200 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,82 ms,266 Mbps,34099 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,274 Mbps,35123 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,412 Mbps,52838 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,73 ms,349 Mbps,44748 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,69 ms,38 Mbps,4930 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,76 ms,36 Mbps,4641 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,112 ms,43 Mbps,5523 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,88 ms,227 Mbps,29081 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,256 Mbps,32768 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,304 Mbps,38912 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,240 Mbps,30720 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,238 Mbps,30515 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,8 ms,33 Mbps,4336 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,39 ms,60 Mbps,7731 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,85 ms,344 Mbps,44134 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,105 ms,245 Mbps,31436 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,79 ms,288 Mbps,36864 kB/s
141.144.199.182,443,2606:f240:f00:2be4:0:2a47:21f9:2321,US,242 Mbps,31027 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,70 ms,319 Mbps,40857 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,91 ms,45 Mbps,5872 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,92 ms,368 Mbps,47206 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,115 ms,44 Mbps,5692 kB/s
141.148.235.113,443,2a0b:21c0:1007:ca:0:bdb:2f86:33c1,DE,Frankfurt,隧道,121 ms,248 Mbps,31744 kB/s
132.226.31.178,443,2a09:bac5:60ea:1846::26b:ac,US,Los Angeles,隧道,134 ms,39 Mbps,5068 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,113 ms,4 Mbps,514 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,92 ms,391 Mbps,50073 kB/s
141.147.85.161,443,2606:f240:f00:83a7:0:bbba:5dba:7eb4,US,Frankfurt,隧道,129 ms,226 Mbps,28979 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,93 ms,176 Mbps,22630 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,73 ms,46 Mbps,5942 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,47 Mbps,6092 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,192 ms,37 Mbps,4740 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,41 ms,18 Mbps,2391 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,87 ms,246 Mbps,31539 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,119 ms,30 Mbps,3953 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,212 ms,119 Mbps,15257 kB/s
168.138.149.17,443,168.138.149.17,BR,S
