中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1976 Mbps,252928 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,670 Mbps,85811 kB/s
129.146.7.98,443,2a09:bac5:60e9:78::c:39c,US,Los Angeles,隧道,21 ms,100 Mbps,12800 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,27 ms,808 Mbps,103424 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,27 ms,794 Mbps,101683 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,38 ms,508 Mbps,65126 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,912 Mbps,116736 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,528 Mbps,67686 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,332 Mbps,42598 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,185 Mbps,23756 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,119 ms,49 Mbps,6322 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,296 Mbps,37990 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,105 ms,1 Mbps,154 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,70 ms,7 Mbps,901 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,77 ms,336 Mbps,43110 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,68 ms,324 Mbps,41574 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,152 ms,127 Mbps,16281 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,132 ms,141 Mbps,18124 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,40 Mbps,5216 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,122 ms,46 Mbps,5987 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,138 ms,2 Mbps,331 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,147 ms,43 Mbps,5546 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,163 ms,39 Mbps,5108 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,119 ms,33 Mbps,4347 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,170 ms,120 Mbps,15462 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,162 ms,40 Mbps,5233 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,114 Mbps,14643 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,136 Mbps,17408 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,158 ms,41 Mbps,5296 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,170 ms,41 Mbps,5262 kB/s
141.147.117.4,443,2a0b:21c0:100a:1b2:0:5d67:8afb:6b87,DE,Frankfurt,隧道,167 ms,99 Mbps,12697 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,260 ms,5 Mbps,661 kB/s
158.101.130.149,443,2602:ffe4:407:20da:0:75cc:e3df:fd8,SG,Singapore,隧道,204 ms,96 Mbps,12390 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,168 ms,3 Mbps,428 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,167 ms,2 Mbps,285 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,170 ms,38 Mbps,4967 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,205 ms,0 Mbps,50 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,132 ms,40 Mbps,5239 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,159 ms,0 Mbps,6 kB/s
