中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,41 ms,527 Mbps,67481 kB/s
141.147.68.26,443,2a0b:21c0:1007:c7:0:925d:c3c3:848b,DE,Frankfurt,隧道,104 ms,121 Mbps,15564 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,68 ms,78 Mbps,10035 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,67 ms,342 Mbps,43827 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::26a:e,US,Los Angeles,隧道,77 ms,44 Mbps,5747 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,25 ms,450 Mbps,57651 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,339 Mbps,43417 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,73 ms,280 Mbps,35942 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,72 ms,276 Mbps,35430 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,298 Mbps,38195 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,76 ms,561 Mbps,71884 kB/s
144.22.252.124,443,144.22.252.124,BR,S
