中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,235 Mbps,30105 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,101 ms,269 Mbps,34508 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,93 ms,305 Mbps,39116 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,10 ms,0 Mbps,101 kB/s
129.146.46.164,443,129.146.46.164,286 Mbps,36659 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,42 ms,609 Mbps,78028 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,95 ms,104 Mbps,13414 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,222 Mbps,28467 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,265 Mbps,33996 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,55 ms,68 Mbps,8817 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,74 ms,320 Mbps,40960 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,110 ms,8 Mbps,1134 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,13 ms,8 Mbps,1081 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,92 ms,248 Mbps,31744 kB/s
143.47.182.90,443,2606:f240:f00:a683:0:7502:5f9e:69f,US,Frankfurt,隧道,89 ms,250 Mbps,32051 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,72 ms,398 Mbps,50995 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,30 ms,755 Mbps,96665 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,41 ms,158 Mbps,20275 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,418 Mbps,53555 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,107 ms,110 Mbps,14131 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,244 Mbps,31334 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,73 ms,300 Mbps,38502 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,84 ms,354 Mbps,45363 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,89 ms,364 Mbps,46592 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,80 ms,281 Mbps,36044 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,90 ms,35 Mbps,4605 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,107 ms,23 Mbps,3034 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,4 Mbps,586 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,109 ms,265 Mbps,33996 kB/s
152.70.56.11,443,2a0b:21c0:100a:1b6:0:9241:d0d9:d695,DE,Frankfurt,隧道,96 ms,242 Mbps,31027 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,116 ms,160 Mbps,20480 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,110 ms,47 Mbps,6080 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,95 ms,46 Mbps,5923 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,120 ms,47 Mbps,6142 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,72 ms,46 Mbps,5972 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,126 ms,0 Mbps,61 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,136 Mbps,17510 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,109 ms,43 Mbps,5580 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,112 ms,82 Mbps,10547 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,111 ms,45 Mbps,5786 kB/s
158.101.218.195,443,2a0b:21c0:1007:1c8:0:260e:6814:be42,DE,Frankfurt,隧道,122 ms,246 Mbps,31539 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,222 ms,34 Mbps,4372 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,201 ms,116 Mbps,14950 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,212 ms,55 Mbps,7067 kB/s
146.56.129.186,443,146.56.129.186,KR,Seoul,中转,240 ms,62 Mbps,7942 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,249 ms,2 Mbps,275 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,239 ms,0 Mbps,20 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,199 ms,72 Mbps,9283 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:138,KR,Seoul,隧道,204 ms,38 Mbps,4905 kB/s
8.212.48.236,443,47.76.21.103,HK,Hong Kong,隧道,240 ms,90 Mbps,11571 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,30 Mbps,3916 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,223 ms,88 Mbps,11366 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,201 ms,41 Mbps,5338 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,212 ms,33 Mbps,4339 kB/s
8.212.44.95,443,47.76.21.97,HK,Hong Kong,隧道,241 ms,67 Mbps,8686 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,192 ms,33 Mbps,4236 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,234 ms,102 Mbps,13107 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,215 ms,38 Mbps,4909 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,201 ms,30 Mbps,3966 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,232 ms,34 Mbps,4403 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,214 ms,71 Mbps,9127 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,218 ms,38 Mbps,4883 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,244 ms,99 Mbps,12697 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,303 ms,2 Mbps,265 kB/s
