中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,271 Mbps,34713 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,529 Mbps,67788 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,227 Mbps,29081 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,15 ms,53 Mbps,6886 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,46 Mbps,5913 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,369 Mbps,47308 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,64 ms,618 Mbps,79155 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,328 Mbps,42086 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,8 ms,742 Mbps,95027 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,44 ms,587 Mbps,75161 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,214 Mbps,27443 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,233 Mbps,29900 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,100 ms,252 Mbps,32256 kB/s
152.70.183.28,443,98.98.156.6,DE,Frankfurt,隧道,91 ms,114 Mbps,14643 kB/s
158.101.208.175,443,2a0b:21c0:1007:cb:0:ba37:2aa6:8ae0,DE,Frankfurt,隧道,120 ms,210 Mbps,26931 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,96 Mbps,12390 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,78 ms,279 Mbps,35737 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,89 ms,48 Mbps,6245 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,66 ms,331 Mbps,42393 kB/s
193.123.34.7,443,2a0b:21c0:1007:ca:0:e193:d57:9377,DE,Frankfurt,隧道,90 ms,225 Mbps,28876 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,18 ms,125 Mbps,16076 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,76 ms,47 Mbps,6037 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,81 ms,316 Mbps,40550 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,137 ms,317 Mbps,40652 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,39 ms,37 Mbps,4830 kB/s
141.147.97.182,443,98.98.156.6,DE,Frankfurt,隧道,94 ms,117 Mbps,15052 kB/s
141.148.229.44,443,2a0b:21c0:1007:1c9:0:6aec:e1dd:86e2,DE,Frankfurt,隧道,89 ms,153 Mbps,19660 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,90 ms,43 Mbps,5504 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,85 ms,48 Mbps,6271 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,166 ms,224 Mbps,28774 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,224 Mbps,28672 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,96 ms,216 Mbps,27648 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,146 ms,92 Mbps,11776 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,198 ms,4 Mbps,522 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,63 ms,127 Mbps,16281 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,97 ms,46 Mbps,5982 kB/s
152.70.29.124,443,2606:f240:f00:dd8d:0:2ea4:fe8d:5481,US,Frankfurt,隧道,91 ms,208 Mbps,26726 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,106 ms,49 Mbps,6287 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,118 ms,40 Mbps,5231 kB/s
158.101.214.203,443,2606:f240:f00:2be4:0:c62f:3c68:8526,US,Frankfurt,隧道,89 ms,204 Mbps,26214 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,212 Mbps,27136 kB/s
141.147.79.171,443,2a0b:21c0:100a:1b5:0:7dd:6755:8d33,DE,Frankfurt,隧道,96 ms,130 Mbps,16691 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,73 ms,43 Mbps,5627 kB/s
138.2.161.97,443,2a0b:21c0:100a:1b6:0:f538:b8ef:8e6b,DE,Frankfurt,隧道,105 ms,246 Mbps,31539 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,92 ms,53 Mbps,6787 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,86 ms,248 Mbps,31846 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,186 ms,25 Mbps,3312 kB/s
144.22.252.124,443,144.22.252.124,BR,S
