中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,28 ms,984 Mbps,125952 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,5 ms,333 Mbps,42700 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,2 ms,42 Mbps,5482 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,33 ms,968 Mbps,123904 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,207 Mbps,26521 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,44 ms,52 Mbps,6740 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1768 Mbps,226304 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,10 ms,2 Mbps,332 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,660 Mbps,84582 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,23 ms,1296 Mbps,165888 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,424 Mbps,54374 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,71 ms,383 Mbps,49049 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,53 ms,1008 Mbps,129024 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,34 ms,331 Mbps,42393 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,36 ms,49 Mbps,6331 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,14 ms,1176 Mbps,150528 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,18 ms,440 Mbps,56320 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,176 ms,120 Mbps,15360 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,13 ms,658 Mbps,84275 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,10 ms,1856 Mbps,237568 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,76 ms,368 Mbps,47104 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,157 ms,144 Mbps,18534 kB/s
