中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Columbus,中转,58 ms,381 Mbps,48844 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,37 ms,577 Mbps,73932 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,23 ms,1264 Mbps,161792 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:ea,US,Los Angeles,隧道,36 ms,77 Mbps,9860 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,54 ms,538 Mbps,68915 kB/s
129.146.46.164,443,129.146.46.164,US,352 Mbps,45056 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,30 ms,330 Mbps,42291 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,50 ms,546 Mbps,69939 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,402 Mbps,51507 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,27 ms,73 Mbps,9407 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,89 ms,19 Mbps,2439 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26b:7b,US,Los Angeles,隧道,20 ms,49 Mbps,6280 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,37 ms,639 Mbps,81817 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,17 ms,952 Mbps,121856 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,76 ms,42 Mbps,5470 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,476 Mbps,60928 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,131 ms,124 Mbps,15872 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,76 ms,352 Mbps,45158 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,45 ms,55 Mbps,7048 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,184 Mbps,23654 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,151 ms,116 Mbps,14848 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,42 ms,185 Mbps,23756 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,187 Mbps,23961 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,189 ms,41 Mbps,5252 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,71 ms,22 Mbps,2893 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,169 ms,127 Mbps,16281 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,19 ms,437 Mbps,56012 kB/s
158.101.215.34,443,2a0b:21c0:1007:c9:0:ea3f:7f9f:d02f,DE,Frankfurt,隧道,155 ms,126 Mbps,16179 kB/s
138.3.254.39,443,138.3.254.39,DE,130 Mbps,16691 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,143 ms,30 Mbps,3960 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,144 ms,44 Mbps,5711 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,171 ms,165 Mbps,21196 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,148 ms,42 Mbps,5445 kB/s
131.186.29.81,443,2607:a400:a:6b:0:244f:7f04:cd48,US,Los Angeles,隧道,150 ms,126 Mbps,16179 kB/s
152.70.249.79,443,107.151.176.202,US,Los Angeles,隧道,175 ms,95 Mbps,12185 kB/s
146.56.42.167,443,146.56.42.167,KR,Seoul,中转,157 ms,40 Mbps,5181 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,206 ms,2 Mbps,380 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,154 ms,44 Mbps,5758 kB/s
144.22.252.124,443,144.22.252.124,BR,S
