中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.67.231.219,443,152.67.231.219,US,San Jose,中转,13 ms,77 Mbps,9901 kB/s
138.2.7.174,443,2602:ffe4:407:20d9:0:a73d:3eaf:7c22,SG,Singapore,隧道,204 ms,90 Mbps,11571 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,33 ms,690 Mbps,88371 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,20 ms,65 Mbps,8326 kB/s
129.146.7.98,443,2a09:bac5:60ea:1846::26b:8a,US,Los Angeles,隧道,18 ms,55 Mbps,7066 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,356 Mbps,45670 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,8 ms,1040 Mbps,133120 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,660 Mbps,84480 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,22 ms,984 Mbps,125952 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,18 ms,569 Mbps,72908 kB/s
204.110.220.3,443,204.110.220.79,US,,隧道,42 ms,507 Mbps,64921 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1008 Mbps,129024 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,39 ms,457 Mbps,58572 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,21 ms,1440 Mbps,184320 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,31 ms,764 Mbps,97792 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,222 Mbps,28467 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,5 ms,18 Mbps,2389 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,83 ms,34 Mbps,4466 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,171 ms,119 Mbps,15257 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,28 ms,655 Mbps,83865 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,39 ms,984 Mbps,125952 kB/s
150.230.149.208,443,150.230.149.208,DE,,中转,160 ms,62 Mbps,7948 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,7 ms,70 Mbps,9037 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,35 Mbps,4595 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,139 Mbps,17817 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,163 ms,0 Mbps,19 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,148 ms,133 Mbps,17100 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,75 ms,152 Mbps,19558 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,62 ms,18 Mbps,2394 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,167 ms,128 Mbps,16486 kB/s
