中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,3 Mbps,477 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,777 Mbps,99532 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,396 Mbps,50790 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,70 ms,349 Mbps,44748 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,455 Mbps,58265 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,355 Mbps,45465 kB/s
129.146.46.164,443,129.146.46.164,US,335 Mbps,42905 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,9 Mbps,1178 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,224 Mbps,28672 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,256 Mbps,32768 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,212 Mbps,27238 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,51 Mbps,6634 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,308 Mbps,39526 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,87 ms,14 Mbps,1882 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,152 Mbps,19456 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,167 ms,43 Mbps,5531 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,43 Mbps,5562 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,179 ms,41 Mbps,5282 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,35 Mbps,4551 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,231 ms,27 Mbps,3554 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,244 ms,21 Mbps,2798 kB/s
