中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,271 Mbps,34713 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,529 Mbps,67788 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,227 Mbps,29081 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,15 ms,53 Mbps,6886 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,46 Mbps,5913 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,369 Mbps,47308 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,64 ms,618 Mbps,79155 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,328 Mbps,42086 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,8 ms,742 Mbps,95027 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,44 ms,587 Mbps,75161 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,214 Mbps,27443 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,233 Mbps,29900 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,100 ms,252 Mbps,32256 kB/s
152.70.183.28,443,98.98.156.6,DE,Frankfurt,隧道,91 ms,114 Mbps,14643 kB/s
158.101.208.175,443,2a0b:21c0:1007:cb:0:ba37:2aa6:8ae0,DE,Frankfurt,隧道,120 ms,210 Mbps,26931 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,96 Mbps,12390 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,78 ms,279 Mbps,35737 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,89 ms,48 Mbps,6245 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,66 ms,331 Mbps,42393 kB/s
193.123.34.7,443,2a0b:21c0:1007:ca:0:e193:d57:9377,DE,Frankfurt,隧道,90 ms,225 Mbps,28876 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,18 ms,125 Mbps,16076 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,76 ms,47 Mbps,6037 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,81 ms,316 Mbps,40550 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,137 ms,317 Mbps,40652 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,39 ms,37 Mbps,4830 kB/s
141.147.97.182,443,98.98.156.6,DE,Frankfurt,隧道,94 ms,117 Mbps,15052 kB/s
141.148.229.44,443,2a0b:21c0:1007:1c9:0:6aec:e1dd:86e2,DE,Frankfurt,隧道,89 ms,153 Mbps,19660 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,90 ms,43 Mbps,5504 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,85 ms,48 Mbps,6271 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,166 ms,224 Mbps,28774 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,224 Mbps,28672 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,96 ms,216 Mbps,27648 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,146 ms,92 Mbps,11776 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,198 ms,4 Mbps,522 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,63 ms,127 Mbps,16281 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,97 ms,46 Mbps,5982 kB/s
152.70.29.124,443,2606:f240:f00:dd8d:0:2ea4:fe8d:5481,US,Frankfurt,隧道,91 ms,208 Mbps,26726 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,106 ms,49 Mbps,6287 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,118 ms,40 Mbps,5231 kB/s
158.101.214.203,443,2606:f240:f00:2be4:0:c62f:3c68:8526,US,Frankfurt,隧道,89 ms,204 Mbps,26214 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,212 Mbps,27136 kB/s
141.147.79.171,443,2a0b:21c0:100a:1b5:0:7dd:6755:8d33,DE,Frankfurt,隧道,96 ms,130 Mbps,16691 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,73 ms,43 Mbps,5627 kB/s
138.2.161.97,443,2a0b:21c0:100a:1b6:0:f538:b8ef:8e6b,DE,Frankfurt,隧道,105 ms,246 Mbps,31539 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,92 ms,53 Mbps,6787 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,86 ms,248 Mbps,31846 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,186 ms,25 Mbps,3312 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,118 ms,163 Mbps,20889 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,196 ms,75 Mbps,9690 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,198 ms,64 Mbps,8271 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,203 ms,67 Mbps,8585 kB/s
140.238.212.95,443,140.238.212.95,CH,Frankfurt,中转,96 ms,43 Mbps,5591 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,198 ms,39 Mbps,5005 kB/s
152.69.197.102,443,152.69.197.102,JP,Osaka,中转,214 ms,33 Mbps,4346 kB/s
131.186.57.111,443,131.186.57.111,JP,Tokyo,中转,218 ms,61 Mbps,7859 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,223 ms,61 Mbps,7852 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,199 ms,70 Mbps,8980 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,57 ms,34 Mbps,4385 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,196 ms,67 Mbps,8697 kB/s
130.162.143.219,443,130.162.143.219,KR,Seoul,中转,202 ms,23 Mbps,2954 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,202 ms,62 Mbps,7994 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,226 ms,29 Mbps,3827 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,203 ms,83 Mbps,10649 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,203 ms,77 Mbps,9932 kB/s
150.230.102.132,443,150.230.102.132,JP,Tokyo,中转,355 ms,5 Mbps,722 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,210 ms,39 Mbps,5078 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,202 ms,39 Mbps,5075 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,330 ms,60 Mbps,7762 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,172 ms,91 Mbps,11673 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,196 ms,34 Mbps,4418 kB/s
8.222.250.88,443,8.222.250.88,SG,Singapore,中转,267 ms,0 Mbps,114 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,381 ms,2 Mbps,279 kB/s
168.138.209.31,443,2a09:bac1:3b20:138::16:120,JP,Tokyo,隧道,275 ms,19 Mbps,2538 kB/s
8.219.1.169,443,8.219.1.169,SG,Tokyo,中转,268 ms,9 Mbps,1173 kB/s
140.238.23.148,443,2a09:bac5:4750:1a14::299:4f,KR,Seoul,隧道,203 ms,37 Mbps,4771 kB/s
140.83.36.122,443,140.83.36.122,JP,Tokyo,中转,226 ms,63 Mbps,8067 kB/s
158.101.159.94,443,158.101.159.94,JP,Tokyo,中转,223 ms,32 Mbps,4132 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,204 ms,74 Mbps,9522 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,228 ms,4 Mbps,566 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,91 ms,225 Mbps,28876 kB/s
132.226.31.178,443,2a09:bac5:60ea:1846::26b:60,US,Los Angeles,隧道,58 ms,43 Mbps,5545 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,36 ms,72 Mbps,9270 kB/s
138.2.188.244,443,2a0b:21c0:100a:1b6:0:43a0:c809:6ee,DE,Frankfurt,隧道,91 ms,133 Mbps,17100 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,196 ms,55 Mbps,7159 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,35 Mbps,4565 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,74 ms,309 Mbps,39628 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,63 ms,7 Mbps,941 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,148 ms,360 Mbps,46182 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,97 ms,45 Mbps,5804 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,224 ms,35 Mbps,4499 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,141 ms,44 Mbps,5735 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,221 ms,59 Mbps,7654 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,77 ms,258 Mbps,33075 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,66 ms,1 Mbps,184 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,25 ms,59 Mbps,7664 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,97 ms,32 Mbps,4126 kB/s
192.9.158.188,443,2a09:bac1:76a0:1cf0::1d2:8d,US,San Jose,隧道,73 ms,150 Mbps,19251 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,73 ms,7 Mbps,919 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,127 ms,47 Mbps,6022 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,223 ms,64 Mbps,8248 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,193 ms,272 Mbps,34816 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,85 ms,242 Mbps,31027 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,196 ms,32 Mbps,4101 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,311 ms,32 Mbps,4100 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,296 ms,35 Mbps,4593 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,86 ms,232 Mbps,29696 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,198 ms,75 Mbps,9645 kB/s
168.138.212.87,443,168.138.212.87,JP,Tokyo,中转,371 ms,62 Mbps,7974 kB/s
141.148.227.179,443,2606:f240:f00:5a42:0:1248:b596:fc,US,Frankfurt,隧道,89 ms,227 Mbps,29081 kB/s
152.67.220.179,443,2602:ffe4:407:20da:0:b064:f608:ccea,SG,Singapore,隧道,244 ms,52 Mbps,6724 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,221 ms,58 Mbps,7478 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,210 ms,30 Mbps,3892 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,85 ms,216 Mbps,27750 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,230 ms,25 Mbps,3300 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,86 ms,773 Mbps,99020 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,57 ms,44 Mbps,5684 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,269 Mbps,34508 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,240 ms,9 Mbps,1225 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,196 ms,40 Mbps,5174 kB/s
141.144.203.25,443,2a0b:21c0:1007:1c8:0:110b:de93:9daa,DE,Frankfurt,隧道,89 ms,178 Mbps,22835 kB/s
193.123.38.140,443,2606:f240:f00:dd8d:0:76f0:6d1b:4aa4,US,Frankfurt,隧道,92 ms,227 Mbps,29081 kB/s
130.61.170.78,443,130.61.170.78,DE,Hamburg,中转,93 ms,128 Mbps,16486 kB/s
150.230.123.42,443,2a0b:21c0:100a:1b3:0:75a9:dc01:254a,DE,Frankfurt,隧道,96 ms,124 Mbps,15872 kB/s
146.56.153.6,443,146.56.153.6,KR,Seoul,中转,296 ms,24 Mbps,3196 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,272 ms,78 Mbps,10035 kB/s
141.147.161.58,443,141.147.161.58,JP,Tokyo,中转,299 ms,56 Mbps,7240 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,196 ms,18 Mbps,2424 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,62 ms,43 Mbps,5538 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,197 ms,39 Mbps,5115 kB/s
168.138.55.208,443,168.138.55.208,JP,Osaka,中转,210 ms,35 Mbps,4602 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,217 ms,37 Mbps,4780 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,270 ms,68 Mbps,8774 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,89 ms,24 Mbps,3149 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,115 ms,85 Mbps,10956 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,222 ms,35 Mbps,4523 kB/s
8.220.213.202,443,8.220.213.202,KR,Seoul,中转,236 ms,24 Mbps,3160 kB/s
8.218.102.184,443,8.218.102.184,HK,Hong Kong,中转,241 ms,19 Mbps,2513 kB/s
146.56.161.138,443,146.56.161.138,KR,Seoul,中转,198 ms,77 Mbps,9919 kB/s
132.145.80.224,443,132.145.80.224,KR,Seoul,中转,204 ms,78 Mbps,10035 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,196 ms,76 Mbps,9821 kB/s
132.226.174.167,443,128.14.110.206,SG,Singapore,隧道,319 ms,53 Mbps,6862 kB/s
132.226.7.222,443,132.226.7.222,JP,Tokyo,中转,278 ms,62 Mbps,8048 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,221 ms,60 Mbps,7719 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,199 ms,34 Mbps,4381 kB/s
152.70.248.96,443,2a09:bac1:3f00:90::22:109,KR,Seoul,隧道,199 ms,1 Mbps,137 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,283 ms,66 Mbps,8491 kB/s
146.56.105.107,443,2602:ffe4:407:20d9:0:fb61:5a13:a7fa,SG,Singapore,隧道,243 ms,50 Mbps,6496 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,228 ms,54 Mbps,7014 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:10e,KR,Seoul,隧道,198 ms,72 Mbps,9255 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,196 ms,72 Mbps,9283 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,225 ms,32 Mbps,4211 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,27 Mbps,3566 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,189 ms,77 Mbps,9931 kB/s
146.56.41.215,443,146.56.41.215,KR,Seoul,中转,294 ms,67 Mbps,8696 kB/s
152.70.88.98,443,2a09:bac1:3f20:90::22:118,KR,Seoul,隧道,319 ms,33 Mbps,4328 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,221 ms,32 Mbps,4120 kB/s
152.69.222.9,443,152.69.222.9,SG,Singapore,中转,341 ms,27 Mbps,3536 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,223 ms,61 Mbps,7925 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,464 ms,0 Mbps,90 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,228 ms,44 Mbps,5646 kB/s
47.243.236.86,443,47.243.236.86,HK,Hong Kong,中转,240 ms,0 Mbps,8 kB/s
