中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,310 Mbps,39731 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,674 Mbps,86323 kB/s
35.230.79.26,443,35.212.143.193,US,Seattle,隧道,49 ms,511 Mbps,65433 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,47 Mbps,6070 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,21 ms,65 Mbps,8389 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,378 Mbps,48435 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,567 Mbps,72601 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,23 ms,67 Mbps,8674 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,452 Mbps,57856 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,56 ms,362 Mbps,46387 kB/s
35.197.23.75,443,35.212.143.193,US,Seattle,隧道,56 ms,203 Mbps,26009 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,474 Mbps,60723 kB/s
34.82.76.253,443,34.168.189.228,US,Seattle,隧道,52 ms,344 Mbps,44134 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,182 Mbps,23347 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,202 Mbps,25907 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,25 ms,1008 Mbps,129024 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,24 ms,1088 Mbps,139264 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,198 Mbps,25395 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,148 ms,127 Mbps,16281 kB/s
143.47.190.37,443,2606:f240:f00:2be4:0:9fa5:3a32:5d8c,US,Frankfurt,隧道,115 ms,166 Mbps,21299 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,112 ms,282 Mbps,36147 kB/s
