中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ed:1173::1bd:f8,US,Los Angeles,隧道,19 ms,71 Mbps,9105 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,1592 Mbps,203776 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,21 ms,880 Mbps,112640 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,339 Mbps,43417 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,314 Mbps,40243 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,12 ms,758 Mbps,97075 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,22 ms,968 Mbps,123904 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,33 ms,960 Mbps,122880 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,73 ms,440 Mbps,56422 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,48 ms,605 Mbps,77516 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,5 ms,888 Mbps,113664 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,160 ms,140 Mbps,18022 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,150 ms,35 Mbps,4508 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,95 ms,2 Mbps,292 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,206 Mbps,26419 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,31 ms,526 Mbps,67379 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,60 ms,45 Mbps,5760 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,36 ms,286 Mbps,36659 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,20 ms,364 Mbps,46694 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,77 ms,38 Mbps,4868 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,196 ms,108 Mbps,13824 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,83 ms,46 Mbps,5973 kB/s
141.148.227.212,443,2606:f240:f00:dd8d:0:78c4:2e45:ce96,US,Frankfurt,隧道,181 ms,109 Mbps,14028 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,142 ms,128 Mbps,16384 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,17 ms,872 Mbps,111616 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,150 ms,37 Mbps,4765 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,167 ms,22 Mbps,2820 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,192 ms,40 Mbps,5156 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,120 Mbps,15360 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,173 ms,120 Mbps,15462 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,182 ms,80 Mbps,10240 kB/s
130.162.144.191,443,2a09:bac5:4755:1a14::299:2e,KR,Seoul,隧道,156 ms,37 Mbps,4774 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,175 ms,39 Mbps,5024 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,148 ms,142 Mbps,18227 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,152 ms,29 Mbps,3753 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,36 Mbps,4703 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,72 ms,50 Mbps,6473 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,27 ms,444 Mbps,56832 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,73 ms,40 Mbps,5217 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,191 ms,3 Mbps,447 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,194 ms,108 Mbps,13926 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,87 ms,35 Mbps,4543 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,156 ms,49 Mbps,6305 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,171 ms,44 Mbps,5653 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,167 ms,114 Mbps,14643 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,183 ms,33 Mbps,4340 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,168 ms,1 Mbps,251 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,31 ms,1448 Mbps,185344 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,70 ms,41 Mbps,5305 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,146 ms,130 Mbps,16691 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,181 ms,142 Mbps,18227 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,90 ms,32 Mbps,4205 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,168 ms,40 Mbps,5183 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,183 ms,93 Mbps,11980 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,150 ms,127 Mbps,16281 kB/s
132.226.209.169,443,2606:f240:f00:83a7:0:5f4c:f665:b6a7,US,Frankfurt,隧道,151 ms,92 Mbps,11878 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,161 ms,120 Mbps,15360 kB/s
144.22.252.124,443,144.22.252.124,BR,S
