中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,548 Mbps,70246 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,73 ms,315 Mbps,40345 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,65 ms,260 Mbps,33280 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,60 ms,47 Mbps,6103 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,288 Mbps,36864 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,539 Mbps,69017 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,77 ms,21 Mbps,2730 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,199 Mbps,25497 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,69 ms,268 Mbps,34304 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,75 ms,289 Mbps,37068 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,285 Mbps,36556 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,26 ms,636 Mbps,81408 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,89 ms,223 Mbps,28569 kB/s
193.122.58.158,443,193.122.58.158,DE,Paris,中转,93 ms,44 Mbps,5757 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,32 Mbps,4201 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,202 Mbps,25907 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,69 ms,299 Mbps,38297 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,98 ms,184 Mbps,23654 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,28 ms,57 Mbps,7321 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,65 ms,119 Mbps,15257 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,327 Mbps,41881 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,98 ms,41 Mbps,5337 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,93 ms,780 Mbps,99942 kB/s
141.147.13.236,443,2a0b:21c0:1007:1cb:0:6df4:a964:fcf8,DE,Frankfurt,隧道,94 ms,225 Mbps,28876 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,73 ms,297 Mbps,38092 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,116 Mbps,14848 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,72 ms,304 Mbps,39014 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,228 Mbps,29184 kB/s
150.230.112.102,443,2a0b:21c0:100a:1b1:0:9c53:ba80:50e9,DE,Frankfurt,隧道,95 ms,121 Mbps,15564 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,215 ms,110 Mbps,14131 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,88 ms,234 Mbps,30003 kB/s
192.18.128.200,443,2603:c024:c012:de20:522a:c213:b2be:66e4,US,San Jose,隧道,73 ms,50 Mbps,6409 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,100 ms,244 Mbps,31334 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,102 ms,44 Mbps,5719 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,118 ms,51 Mbps,6623 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,332 Mbps,42598 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,91 ms,223 Mbps,28569 kB/s
130.162.143.219,443,130.162.143.219,KR,Seoul,中转,196 ms,33 Mbps,4262 kB/s
130.162.172.74,443,2a0b:21c0:100a:1b0:0:a70b:3a55:3679,DE,Frankfurt,隧道,99 ms,110 Mbps,14131 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,London,隧道,85 ms,176 Mbps,22528 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,204 ms,31 Mbps,4044 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,203 Mbps,26009 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,71 ms,46 Mbps,5975 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,104 ms,276 Mbps,35430 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,137 ms,318 Mbps,40755 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,231 ms,41 Mbps,5361 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,115 ms,153 Mbps,19660 kB/s
152.70.235.207,443,152.70.235.207,KR,Seoul,中转,366 ms,22 Mbps,2819 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,94 ms,200 Mbps,25600 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,102 ms,32 Mbps,4117 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,196 ms,36 Mbps,4630 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,3 Mbps,422 kB/s
