中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,San Jose,中转,92 ms,297 Mbps,38092 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,16 ms,676 Mbps,86528 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,628 Mbps,80486 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,60 ms,543 Mbps,69529 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,25 ms,63 Mbps,8076 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,58 Mbps,7439 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,785 Mbps,100556 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,506 Mbps,64819 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,60 ms,480 Mbps,61542 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,571 Mbps,73113 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,59 ms,448 Mbps,57446 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,50 ms,451 Mbps,57753 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,210 Mbps,26931 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,345 Mbps,44236 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,103 ms,45 Mbps,5843 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,68 ms,397 Mbps,50892 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,305 Mbps,39116 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,59 ms,37 Mbps,4860 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,129 ms,248 Mbps,31744 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,107 ms,43 Mbps,5509 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,62 ms,424 Mbps,54272 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,134 Mbps,17203 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,38 ms,1 Mbps,129 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,135 ms,66 Mbps,8526 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,265 Mbps,33996 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,161 Mbps,20684 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,134 ms,208 Mbps,26624 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,168 Mbps,21504 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,129 ms,220 Mbps,28160 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,184 ms,160 Mbps,20480 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,125 ms,49 Mbps,6312 kB/s
168.138.149.17,443,168.138.149.17,BR,Rio de Janeiro,中转,166 ms,142 Mbps,18227 kB/s
158.101.218.195,443,2a0b:21c0:100a:1b0:0:a9ad:b963:194d,DE,Frankfurt,隧道,129 ms,197 Mbps,25292 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,125 ms,41 Mbps,5371 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,128 ms,48 Mbps,6165 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,115 ms,1 Mbps,178 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,142 ms,49 Mbps,6366 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,131 ms,0 Mbps,120 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,213 ms,2 Mbps,368 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,204 ms,0 Mbps,70 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,247 ms,33 Mbps,4248 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,215 ms,3 Mbps,507 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,212 ms,85 Mbps,10956 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,174 ms,100 Mbps,12902 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,195 ms,86 Mbps,11059 kB/s
