中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,3 ms,610 Mbps,78131 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1184 Mbps,151552 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,25 ms,904 Mbps,115712 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,31 ms,960 Mbps,122880 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,696 Mbps,89088 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,8 ms,856 Mbps,109568 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,24 ms,448 Mbps,57344 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,365 Mbps,46796 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,27 ms,936 Mbps,119808 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,76 ms,0 Mbps,42 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,222 Mbps,28467 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,73 ms,329 Mbps,42188 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,37 Mbps,4858 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,105 ms,47 Mbps,6119 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,45 Mbps,5803 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,130 ms,43 Mbps,5559 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,156 ms,45 Mbps,5836 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,154 ms,40 Mbps,5222 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,144 ms,40 Mbps,5188 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,160 ms,39 Mbps,5019 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,122 Mbps,15667 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,167 ms,42 Mbps,5449 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,27 Mbps,3561 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,135 ms,133 Mbps,17100 kB/s
146.56.41.171,443,2602:ffe4:407:21d9:0:2840:9ac1:c68d,SG,Amsterdam,隧道,206 ms,33 Mbps,4271 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,173 ms,27 Mbps,3567 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,208 ms,0 Mbps,37 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,75 ms,6 Mbps,861 kB/s
