中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,42 ms,296 Mbps,37888 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,4 ms,685 Mbps,87756 kB/s
35.197.23.75,443,35.212.201.5,US,Seattle,隧道,33 ms,952 Mbps,121856 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,2 ms,1600 Mbps,204800 kB/s
35.230.79.26,443,35.212.201.5,US,Seattle,隧道,22 ms,936 Mbps,119808 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,15 ms,1896 Mbps,242688 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,273 Mbps,35020 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,18 ms,29 Mbps,3796 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,896 Mbps,114688 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,78 ms,345 Mbps,44236 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,32 ms,960 Mbps,122880 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,406 Mbps,52019 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,19 ms,72 Mbps,9233 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,440 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,647 Mbps,82841 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,13 ms,912 Mbps,116736 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,178 ms,153 Mbps,19660 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,78 ms,48 Mbps,6236 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,200 Mbps,25702 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,172 ms,137 Mbps,17612 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,116 Mbps,14950 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,69 ms,37 Mbps,4846 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,158 ms,128 Mbps,16384 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,81 ms,406 Mbps,52019 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,140 ms,126 Mbps,16179 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,166 ms,36 Mbps,4693 kB/s
