中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,37 ms,721 Mbps,92364 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,50 ms,609 Mbps,78028 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,246 Mbps,31539 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,36 ms,480 Mbps,61542 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,253 Mbps,32460 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,299 Mbps,38297 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,7 ms,41 Mbps,5344 kB/s
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,74 ms,359 Mbps,45977 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,11 ms,41 Mbps,5337 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,33 ms,783 Mbps,100249 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,77 ms,497 Mbps,63692 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,386 Mbps,49459 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,232 Mbps,29696 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,246 Mbps,31539 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,77 ms,340 Mbps,43622 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:5580:63:4f23,DE,Frankfurt,隧道,109 ms,250 Mbps,32051 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,75 ms,311 Mbps,39833 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,109 ms,78 Mbps,10035 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,69 ms,49 Mbps,6332 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,39 ms,52 Mbps,6778 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,90 ms,104 Mbps,13312 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,45 ms,60 Mbps,7796 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,100 ms,281 Mbps,36044 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,267 Mbps,34201 kB/s
158.101.211.165,443,98.98.166.186,US,Frankfurt,隧道,94 ms,128 Mbps,16384 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,115 ms,196 Mbps,25088 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,78 ms,0 Mbps,12 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,140 ms,148 Mbps,19046 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,97 ms,42 Mbps,5419 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,83 ms,7 Mbps,988 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,87 ms,220 Mbps,28262 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,120 ms,43 Mbps,5616 kB/s
129.159.241.239,443,2606:f240:f00:46c4:0:e836:4c94:6f34,US,Frankfurt,隧道,102 ms,247 Mbps,31641 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,136 Mbps,17510 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,144 ms,168 Mbps,21606 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,14 ms,35 Mbps,4499 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,17 ms,4 Mbps,562 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,30 ms,76 Mbps,9843 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,32 ms,95 Mbps,12185 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,230 ms,35 Mbps,4544 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,248 Mbps,31744 kB/s
8.219.52.156,443,8.219.96.61,SG,Singapore,隧道,241 ms,51 Mbps,6546 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,215 ms,117 Mbps,15052 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,249 ms,38 Mbps,4977 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,91 ms,43 Mbps,5600 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,222 ms,77 Mbps,9932 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,115 ms,41 Mbps,5299 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,237 ms,34 Mbps,4384 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,259 ms,1 Mbps,204 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,237 ms,1 Mbps,161 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,222 ms,75 Mbps,9715 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,237 ms,66 Mbps,8516 kB/s
8.219.201.207,443,8.219.142.198,SG,Singapore,隧道,288 ms,21 Mbps,2741 kB/s
158.101.210.198,443,2a0b:21c0:1007:1cb:0:21ec:e348:76c2,DE,Frankfurt,隧道,108 ms,256 Mbps,32768 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,210 ms,39 Mbps,5061 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,225 ms,70 Mbps,9041 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,208 ms,39 Mbps,5045 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,243 ms,66 Mbps,8482 kB/s
8.219.244.76,443,8.219.142.198,SG,Singapore,隧道,252 ms,21 Mbps,2770 kB/s
8.218.73.41,443,8.218.73.41,HK,Hong Kong,中转,251 ms,3 Mbps,431 kB/s
8.218.135.92,443,8.218.135.92,HK,Hong Kong,中转,223 ms,3 Mbps,454 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,264 ms,33 Mbps,4296 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,216 ms,47 Mbps,6091 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,227 ms,71 Mbps,9094 kB/s
8.222.78.174,443,8.211.134.64,JP,Tokyo,隧道,237 ms,11 Mbps,1491 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,145 ms,28 Mbps,3592 kB/s
8.222.155.241,443,8.219.96.61,SG,Singapore,隧道,267 ms,57 Mbps,7314 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,232 ms,42 Mbps,5384 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,227 ms,0 Mbps,34 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,201 ms,37 Mbps,4799 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,268 ms,5 Mbps,698 kB/s
8.219.89.204,443,47.236.1.53,SG,Singapore,隧道,245 ms,54 Mbps,6948 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,250 ms,32 Mbps,4138 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,244 ms,11 Mbps,1505 kB/s
8.219.240.4,443,8.219.142.198,SG,Singapore,隧道,276 ms,46 Mbps,5931 kB/s
193.123.242.38,443,2602:ffe4:407:20d9:0:4c16:7734:f37f,SG,Singapore,隧道,279 ms,24 Mbps,3109 kB/s
8.219.210.13,443,8.219.142.198,SG,Singapore,隧道,237 ms,45 Mbps,5879 kB/s
8.212.44.95,443,47.76.21.105,HK,Hong Kong,隧道,248 ms,73 Mbps,9442 kB/s
8.219.89.172,443,8.222.222.65,SG,Singapore,隧道,267 ms,60 Mbps,7769 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,137 ms,25 Mbps,3232 kB/s
130.162.144.191,443,2a09:bac5:4752:155::22:11d,KR,Seoul,隧道,221 ms,36 Mbps,4688 kB/s
8.222.162.7,443,47.245.84.175,SG,Singapore,隧道,243 ms,59 Mbps,7626 kB/s
47.57.245.232,443,47.89.249.212,US,San Jose,隧道,268 ms,2 Mbps,377 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,131 ms,47 Mbps,6080 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,181 ms,30 Mbps,3940 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,260 ms,3 Mbps,422 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,33 ms,64 Mbps,8287 kB/s
