中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,52 ms,503 Mbps,64409 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,388 Mbps,49766 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,467 Mbps,59801 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,48 ms,492 Mbps,62976 kB/s
129.146.46.164,443,129.146.46.164,US,342 Mbps,43827 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,719 Mbps,92057 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,29 ms,5 Mbps,751 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,50 ms,480 Mbps,61542 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,52 ms,500 Mbps,64000 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,41 ms,570 Mbps,73011 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,121 ms,150 Mbps,19251 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,236 Mbps,30310 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,123 ms,196 Mbps,25088 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,118 ms,48 Mbps,6155 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,143 ms,44 Mbps,5730 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,138 ms,175 Mbps,22425 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,144 ms,45 Mbps,5773 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,176 ms,43 Mbps,5630 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,124 ms,38 Mbps,4957 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,223 ms,42 Mbps,5416 kB/s
