中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,1 ms,1600 Mbps,204800 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,12 ms,55 Mbps,7108 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,700 Mbps,89702 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,1 ms,816 Mbps,104448 kB/s
35.230.79.26,443,35.212.220.140,US,Seattle,隧道,71 ms,272 Mbps,34918 kB/s
35.197.23.75,443,35.212.220.140,US,Seattle,隧道,69 ms,358 Mbps,45875 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,439 Mbps,56217 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,395 Mbps,50585 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,66 ms,359 Mbps,45977 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,77 ms,334 Mbps,42803 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,165 Mbps,21196 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,272 Mbps,34816 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,240 Mbps,30822 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,225 Mbps,28876 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,70 ms,336 Mbps,43110 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,275 Mbps,35225 kB/s
143.47.190.37,443,163.123.193.4,DE,Frankfurt,隧道,89 ms,218 Mbps,27955 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,37 Mbps,4818 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,214 Mbps,27443 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,102 ms,42 Mbps,5435 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,132 Mbps,16998 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,100 ms,40 Mbps,5153 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,177 ms,45 Mbps,5876 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,42 Mbps,5427 kB/s
8.219.52.156,443,8.222.240.96,SG,Singapore,隧道,234 ms,44 Mbps,5666 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,200 ms,76 Mbps,9848 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,214 ms,29 Mbps,3838 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,222 ms,6 Mbps,811 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,240 ms,2 Mbps,257 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,31 Mbps,4053 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,9 Mbps,1254 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,240 ms,55 Mbps,7135 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,1247 ms,5 Mbps,698 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,309 ms,0 Mbps,9 kB/s
