中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Columbus,中转,9 ms,864 Mbps,110592 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,416 Mbps,53248 kB/s
141.147.72.109,443,2606:f240:f00:eaf1:0:3e48:6a47:424d,US,Frankfurt,隧道,111 ms,106 Mbps,13619 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,43 ms,63 Mbps,8171 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,49 ms,427 Mbps,54681 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,824 Mbps,105472 kB/s
47.88.93.96,443,47.251.149.55,US,San Jose,隧道,52 ms,3 Mbps,487 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,60 ms,354 Mbps,45363 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,52 ms,388 Mbps,49664 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,48 ms,478 Mbps,61235 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,26 ms,319 Mbps,40857 kB/s
141.144.199.182,443,98.98.166.58,US,Frankfurt,隧道,155 ms,182 Mbps,23347 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,432 Mbps,55296 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,62 ms,468 Mbps,59904 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,115 ms,38 Mbps,4938 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,392 Mbps,50176 kB/s
2603:c024:c001:187e:bf78:be6d:4:259b,,,隧道,0 ms,null Mbps,null kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,94 ms,401 Mbps,51404 kB/s
192.9.138.241,443,192.9.138.241,376 Mbps,48128 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,55 ms,355 Mbps,45465 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,184 ms,110 Mbps,14131 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,198 Mbps,25395 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,52 ms,51 Mbps,6608 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,117 ms,365 Mbps,46796 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,379 Mbps,48537 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,162 Mbps,20787 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,109 ms,154 Mbps,19763 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,123 ms,200 Mbps,25600 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,68 ms,10 Mbps,1297 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,48 Mbps,6169 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,53 ms,448 Mbps,57344 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,101 ms,18 Mbps,2400 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,101 ms,192 Mbps,24576 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,202 Mbps,25907 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,114 ms,90 Mbps,11571 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,102 ms,192 Mbps,24678 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,117 ms,176 Mbps,22630 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,69 ms,25 Mbps,3204 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,182 ms,44 Mbps,5729 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,170 ms,38 Mbps,4869 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,76 ms,34 Mbps,4374 kB/s
130.162.60.13,443,2a0b:21c0:1007:c8:0:3fc3:5434:ad29,DE,Frankfurt,隧道,109 ms,180 Mbps,23040 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,161 Mbps,20684 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,141 ms,203 Mbps,26009 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,254 ms,83 Mbps,10649 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,129 Mbps,16588 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,115 ms,44 Mbps,5744 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,191 ms,81 Mbps,10444 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,143 ms,444 Mbps,56832 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,167 ms,97 Mbps,12492 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,215 ms,61 Mbps,7863 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,167 ms,26 Mbps,3335 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,150 ms,40 Mbps,5194 kB/s
47.89.182.61,443,47.251.149.55,US,San Jose,隧道,77 ms,2 Mbps,337 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,189 ms,74 Mbps,9595 kB/s
143.47.247.228,443,2a0b:21c0:1007:1c7:0:5857:9709:2874,DE,Hamburg,隧道,109 ms,121 Mbps,15564 kB/s
140.238.23.148,443,2a09:bac5:4750:1a14::299:4f,KR,Seoul,隧道,190 ms,2 Mbps,256 kB/s
193.122.14.203,443,2606:f240:f00:46c4:0:b7e9:d683:ece1,US,Frankfurt,隧道,178 ms,47 Mbps,6128 kB/s
152.70.88.98,443,2a09:bac1:3f00:90::22:107,KR,Seoul,隧道,194 ms,10 Mbps,1334 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,207 ms,2 Mbps,308 kB/s
132.145.80.224,443,132.145.80.224,KR,Seoul,中转,194 ms,69 Mbps,8891 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,212 ms,71 Mbps,9136 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,133 ms,140 Mbps,17920 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,176 ms,101 Mbps,13004 kB/s
47.243.236.86,443,47.243.236.86,HK,Hong Kong,中转,189 ms,1 Mbps,190 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,197 ms,80 Mbps,10240 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,168 ms,99 Mbps,12697 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,399 ms,40 Mbps,5120 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,204 ms,72 Mbps,9265 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,208 ms,59 Mbps,7649 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,212 ms,63 Mbps,8191 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,404 ms,27 Mbps,3481 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,214 ms,69 Mbps,8833 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,194 ms,8 Mbps,1036 kB/s
146.56.153.6,443,146.56.153.6,KR,Seoul,中转,194 ms,2 Mbps,366 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,192 ms,84 Mbps,10752 kB/s
168.138.165.174,443,168.138.165.174,SG,Tokyo,中转,205 ms,1 Mbps,200 kB/s
8.208.115.133,443,47.251.149.53,US,San Jose,隧道,105 ms,2 Mbps,342 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,308 ms,25 Mbps,3264 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,303 ms,28 Mbps,3680 kB/s
