中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,780 Mbps,99942 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,7 Mbps,896 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,51 ms,452 Mbps,57958 kB/s
35.230.79.26,443,35.212.140.104,US,Seattle,隧道,49 ms,445 Mbps,57036 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,388 Mbps,49664 kB/s
129.146.46.164,443,129.146.46.164,332 Mbps,42496 kB/s
35.197.23.75,443,35.212.140.104,US,Seattle,隧道,63 ms,459 Mbps,58777 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,430 Mbps,55091 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,62 ms,344 Mbps,44134 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,190 Mbps,24371 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,229 Mbps,29388 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,40 Mbps,5162 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,183 Mbps,23449 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,121 ms,42 Mbps,5394 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,141 ms,144 Mbps,18432 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,152 ms,43 Mbps,5607 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,150 ms,39 Mbps,5113 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,158 ms,143 Mbps,18329 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,191 ms,39 Mbps,5108 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,201 ms,10 Mbps,1401 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,40 Mbps,5189 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,195 ms,63 Mbps,8101 kB/s
