中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,47 ms,514 Mbps,65843 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,594 Mbps,76083 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,44 ms,524 Mbps,67174 kB/s
129.146.46.164,443,129.146.46.164,333 Mbps,42700 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,51 ms,447 Mbps,57241 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,54 ms,549 Mbps,70348 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,51 ms,515 Mbps,65945 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,536 Mbps,68608 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,202 Mbps,25907 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,172 Mbps,22118 kB/s
129.159.84.71,443,129.159.84.71,US,Chicago,中转,68 ms,1 Mbps,175 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,140 ms,166 Mbps,21299 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,120 ms,1 Mbps,208 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,131 ms,154 Mbps,19763 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,148 ms,39 Mbps,5061 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,143 ms,41 Mbps,5366 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,169 ms,48 Mbps,6232 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,123 ms,46 Mbps,5960 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,219 ms,67 Mbps,8594 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,24 Mbps,3129 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,167 ms,113 Mbps,14540 kB/s
