中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,323 Mbps,41369 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,86 ms,51 Mbps,6604 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,515 Mbps,65945 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,472 Mbps,60518 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,95 ms,338 Mbps,43315 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,71 ms,436 Mbps,55910 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,71 ms,320 Mbps,41062 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,73 ms,310 Mbps,39731 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d2:8c,US,San Jose,隧道,78 ms,154 Mbps,19763 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,73 ms,303 Mbps,38809 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,76 ms,59 Mbps,7621 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,73 ms,27 Mbps,3474 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,80 ms,280 Mbps,35942 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,93 ms,264 Mbps,33792 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,57 ms,65 Mbps,8388 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,236 Mbps,30310 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,90 ms,31 Mbps,4033 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,76 ms,304 Mbps,39014 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,228 Mbps,29184 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,318 Mbps,40755 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,133 ms,234 Mbps,30003 kB/s
144.21.42.241,443,2a0b:21c0:100a:1b0:0:61ff:f4b5:51fc,DE,Frankfurt,隧道,90 ms,127 Mbps,16281 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,265 Mbps,33996 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,149 ms,214 Mbps,27443 kB/s
132.226.31.178,443,2a09:bac5:60ea:183c::26a:7b,US,Los Angeles,隧道,165 ms,46 Mbps,5941 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,85 ms,228 Mbps,29286 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,75 ms,43 Mbps,5597 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,97 ms,203 Mbps,26009 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,272 Mbps,34816 kB/s
144.22.252.124,443,144.22.252.124,BR,S
