中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,51 ms,525 Mbps,67276 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,1104 Mbps,141312 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,64 ms,544 Mbps,69632 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,57 ms,477 Mbps,61132 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,67 ms,423 Mbps,54169 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,51 ms,481 Mbps,61644 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,66 ms,46 Mbps,5980 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,476 Mbps,61030 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,54 ms,173 Mbps,22220 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,49 Mbps,6394 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,196 ms,123 Mbps,15769 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,372 Mbps,47718 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,54 ms,530 Mbps,67891 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,519 Mbps,66457 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,28 ms,90 Mbps,11571 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,80 ms,291 Mbps,37273 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,150 ms,133 Mbps,17100 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,515 Mbps,65945 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,190 Mbps,24371 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,131 ms,180 Mbps,23142 kB/s
143.47.189.109,443,2a0b:21c0:1007:1ca:0:dfb0:e5cc:7bc1,DE,Frankfurt,隧道,120 ms,189 Mbps,24268 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,58 ms,330 Mbps,42291 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,220 Mbps,28160 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,22 ms,607 Mbps,77721 kB/s
141.144.199.222,443,2a0b:21c0:100a:1b1:0:9656:b696:7119,DE,Frankfurt,隧道,118 ms,191 Mbps,24473 kB/s
