中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Columbus,中转,29 ms,107 Mbps,13721 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,621 Mbps,79564 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,8 ms,7 Mbps,937 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,93 ms,324 Mbps,41574 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,36 ms,68 Mbps,8770 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,84 ms,293 Mbps,37580 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,94 ms,256 Mbps,32768 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,32 ms,486 Mbps,62259 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,103 ms,158 Mbps,20275 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,73 ms,45 Mbps,5826 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,252 Mbps,32256 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,300 Mbps,38400 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,113 ms,248 Mbps,31744 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,81 ms,41 Mbps,5323 kB/s
141.144.197.5,443,2a0b:21c0:1007:c8:0:2fdf:8c28:7dc7,DE,Frankfurt,隧道,90 ms,131 Mbps,16793 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,14 ms,3 Mbps,488 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,124 ms,219 Mbps,28057 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,27 ms,86 Mbps,11059 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,89 ms,57 Mbps,7336 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,8 ms,23 Mbps,3014 kB/s
194.36.24.34,443,194.36.24.34,US,San Jose,中转,73 ms,434 Mbps,55603 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,104 Mbps,13414 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,203 Mbps,26009 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,210 ms,93 Mbps,11980 kB/s
130.162.178.124,443,2a0b:21c0:1007:1c9:0:bf41:60ac:17a2,DE,Frankfurt,隧道,111 ms,127 Mbps,16281 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,89 ms,249 Mbps,31948 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,87 ms,49 Mbps,6368 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,76 ms,175 Mbps,22425 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,91 ms,51 Mbps,6533 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,83 ms,381 Mbps,48844 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,199 ms,18 Mbps,2343 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,97 ms,49 Mbps,6326 kB/s
144.21.39.183,443,2a0b:21c0:1007:1ca:0:ee57:be6d:980b,DE,Frankfurt,隧道,92 ms,237 Mbps,30412 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,84 ms,48 Mbps,6228 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,259 Mbps,33177 kB/s
141.144.207.131,443,2a0b:21c0:1007:ca:0:9aa2:779:d172,DE,Frankfurt,隧道,97 ms,253 Mbps,32460 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,201 ms,96 Mbps,12288 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,102 ms,20 Mbps,2648 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,141 ms,50 Mbps,6471 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,238 ms,73 Mbps,9443 kB/s
150.230.21.78,443,98.98.156.10,DE,Frankfurt,隧道,111 ms,134 Mbps,17203 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,259 ms,34 Mbps,4373 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,239 ms,35 Mbps,4582 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,244 ms,2 Mbps,298 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,241 ms,31 Mbps,3999 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,202 ms,82 Mbps,10547 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,117 ms,152 Mbps,19558 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,115 ms,45 Mbps,5788 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,217 ms,34 Mbps,4369 kB/s
8.219.166.152,443,8.219.96.61,SG,Singapore,隧道,263 ms,48 Mbps,6243 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,215 ms,1 Mbps,225 kB/s
8.219.109.221,443,47.245.125.52,SG,Singapore,隧道,270 ms,64 Mbps,8243 kB/s
8.222.163.48,443,47.245.84.175,SG,Singapore,隧道,233 ms,68 Mbps,8704 kB/s
8.218.183.231,443,8.218.183.231,HK,Hong Kong,中转,254 ms,2 Mbps,376 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,234 ms,73 Mbps,9347 kB/s
8.219.66.57,443,8.222.222.65,SG,Singapore,隧道,234 ms,60 Mbps,7708 kB/s
8.219.153.250,443,8.222.207.55,SG,Singapore,隧道,263 ms,13 Mbps,1724 kB/s
141.147.165.93,443,141.147.165.93,JP,Tokyo,中转,261 ms,36 Mbps,4668 kB/s
8.219.113.79,443,47.245.84.175,SG,Singapore,隧道,270 ms,50 Mbps,6509 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,196 ms,69 Mbps,8925 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,249 ms,32 Mbps,4183 kB/s
8.219.214.60,443,47.236.1.53,SG,Singapore,隧道,247 ms,57 Mbps,7405 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,272 ms,44 Mbps,5753 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,115 ms,8 Mbps,1060 kB/s
8.219.215.225,443,8.219.142.198,SG,Singapore,隧道,228 ms,8 Mbps,1037 kB/s
141.148.147.214,443,141.148.147.214,US,Los Angeles,中转,108 ms,43 Mbps,5570 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,199 ms,99 Mbps,12697 kB/s
141.148.220.141,443,2a09:bac1:3680:18::242:22,IN,Mumbai,隧道,216 ms,39 Mbps,5115 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,157 ms,164 Mbps,20992 kB/s
8.222.179.99,443,8.222.210.246,SG,Singapore,隧道,252 ms,58 Mbps,7443 kB/s
8.219.118.152,443,47.245.84.175,SG,Singapore,隧道,277 ms,62 Mbps,8052 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,230 ms,80 Mbps,10342 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,280 ms,31 Mbps,4075 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,272 ms,61 Mbps,7931 kB/s
141.147.155.67,443,141.147.155.67,JP,Osaka,中转,232 ms,32 Mbps,4108 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,261 ms,37 Mbps,4781 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,238 ms,1 Mbps,150 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,114 ms,46 Mbps,5983 kB/s
8.219.235.226,443,47.245.125.52,SG,Singapore,隧道,284 ms,60 Mbps,7725 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,164 ms,80 Mbps,10240 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,201 ms,113 Mbps,14540 kB/s
141.147.104.2,443,2a0b:21c0:100a:1f9:0:4da7:105c:8a1b,DE,Frankfurt,隧道,151 ms,133 Mbps,17100 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,288 ms,32 Mbps,4127 kB/s
130.162.144.191,443,2a09:bac5:4752:155::22:13e,KR,Seoul,隧道,254 ms,37 Mbps,4796 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,99 ms,45 Mbps,5767 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,63 ms,69 Mbps,8894 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,38 ms,58 Mbps,7480 kB/s
