中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,3 ms,848 Mbps,108544 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,612 Mbps,78336 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,6 Mbps,783 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1184 Mbps,151552 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,333 Mbps,42700 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,348 Mbps,44646 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,251 Mbps,32153 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,70 ms,256 Mbps,32768 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,249 Mbps,31948 kB/s
141.148.244.95,443,2606:f240:f00:83a7:0:f6a2:8e54:7ae1,DE,Frankfurt,隧道,96 ms,276 Mbps,35328 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,82 ms,47 Mbps,6027 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,304 Mbps,38912 kB/s
35.197.23.75,443,35.212.233.117,US,Seattle,隧道,71 ms,376 Mbps,48230 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,241 Mbps,30924 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,81 ms,267 Mbps,34201 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,216 Mbps,27750 kB/s
35.230.79.26,443,35.212.233.117,US,Seattle,隧道,72 ms,336 Mbps,43008 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,224 Mbps,28774 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,47 Mbps,6087 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,188 ms,115 Mbps,14745 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,43 Mbps,5514 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,37 Mbps,4840 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,217 ms,32 Mbps,4130 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,218 ms,32 Mbps,4191 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,177 ms,3 Mbps,447 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,233 ms,2 Mbps,314 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,242 ms,35 Mbps,4511 kB/s
158.180.71.217,443,128.14.110.204,SG,Singapore,隧道,260 ms,55 Mbps,7064 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,207 ms,84 Mbps,10854 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,36 Mbps,4682 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,237 ms,4 Mbps,566 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,323 ms,0 Mbps,13 kB/s
