中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,784 Mbps,100352 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,29 ms,4 Mbps,600 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,68 ms,353 Mbps,45260 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,370 Mbps,47411 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,69 ms,334 Mbps,42803 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,222 Mbps,28467 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,344 Mbps,44032 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,373 Mbps,47820 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,72 ms,369 Mbps,47308 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,267 Mbps,34201 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,291 Mbps,37273 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,404 Mbps,51814 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,227 Mbps,29081 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,46 Mbps,5902 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,43 Mbps,5530 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,127 Mbps,16281 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,18 Mbps,2430 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,20 Mbps,2675 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,192 ms,33 Mbps,4336 kB/s
8.219.179.34,443,8.222.236.107,SG,Singapore,隧道,219 ms,48 Mbps,6182 kB/s
158.180.95.219,443,2602:ffe4:407:20da:0:b24f:8cb7:8a47,SG,Singapore,隧道,239 ms,58 Mbps,7483 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,276 ms,5 Mbps,738 kB/s
