中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,79 ms,328 Mbps,42086 kB/s
144.24.189.222,443,98.98.166.178,US,Frankfurt,隧道,103 ms,234 Mbps,30003 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,476 Mbps,61030 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,68 ms,401 Mbps,51404 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,256 Mbps,32768 kB/s
141.148.235.50,443,2a0b:21c0:100a:1b7:0:5356:8dd0:40e0,DE,Frankfurt,隧道,94 ms,240 Mbps,30822 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,79 Mbps,10137 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,288 Mbps,36864 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,99 ms,216 Mbps,27648 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,74 ms,356 Mbps,45568 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,71 ms,401 Mbps,51404 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,44 ms,717 Mbps,91852 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,224 Mbps,28672 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,642 Mbps,82227 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,62 ms,61 Mbps,7817 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,38 Mbps,4964 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,39 ms,485 Mbps,62156 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,109 ms,218 Mbps,27955 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,288 Mbps,36966 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,113 ms,186 Mbps,23859 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,292 Mbps,37478 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,93 ms,242 Mbps,31027 kB/s
152.70.53.38,443,2a0b:21c0:100a:1b1:0:a9e8:de66:6917,DE,Frankfurt,隧道,99 ms,118 Mbps,15155 kB/s
143.47.238.255,443,2606:f240:f00:83a7:0:1172:ea15:750c,US,Frankfurt,隧道,112 ms,217 Mbps,27852 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,103 ms,223 Mbps,28569 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,105 ms,38 Mbps,4947 kB/s
143.47.251.112,443,2a0b:21c0:100a:1f9:0:3a5c:aa7a:49c3,DE,Frankfurt,隧道,111 ms,188 Mbps,24064 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,251 Mbps,32153 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,114 ms,212 Mbps,27136 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,201 Mbps,25804 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,62 ms,47 Mbps,6102 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,131 ms,220 Mbps,28160 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,112 ms,17 Mbps,2286 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,121 ms,48 Mbps,6223 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,126 Mbps,16179 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,72 ms,44 Mbps,5664 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,100 ms,42 Mbps,5379 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,180 ms,35 Mbps,4483 kB/s
130.162.243.233,443,98.98.156.26,DE,Frankfurt,隧道,106 ms,110 Mbps,14131 kB/s
129.154.50.220,443,129.154.50.220,79 Mbps,10137 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,208 ms,26 Mbps,3436 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,204 ms,34 Mbps,4399 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,215 ms,39 Mbps,5077 kB/s
146.56.106.158,443,2603:c024:11:f6b:5f61:926c:1be0:380,KR,Seoul,隧道,194 ms,35 Mbps,4566 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,195 ms,101 Mbps,13004 kB/s
132.226.233.50,443,107.151.176.166,US,Los Angeles,隧道,204 ms,82 Mbps,10547 kB/s
146.56.151.46,443,2607:a400:a:6c:0:a825:64f6:7a8d,US,Los Angeles,隧道,247 ms,69 Mbps,8923 kB/s
193.122.112.81,443,2607:a400:a:16b:0:9945:95eb:866,US,Los Angeles,隧道,231 ms,73 Mbps,9422 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,211 ms,41 Mbps,5299 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,180 ms,90 Mbps,11571 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,181 ms,1 Mbps,133 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,223 ms,91 Mbps,11673 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,181 ms,88 Mbps,11264 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,202 ms,87 Mbps,11161 kB/s
129.154.208.191,443,2607:a400:a:6b:0:e6d3:49d3:558c,US,Los Angeles,隧道,204 ms,78 Mbps,10035 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,190 ms,41 Mbps,5326 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,236 ms,2 Mbps,324 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,213 ms,104 Mbps,13312 kB/s
8.212.44.95,443,47.76.21.95,HK,Hong Kong,隧道,254 ms,68 Mbps,8735 kB/s
132.226.23.189,443,107.151.176.202,US,Los Angeles,隧道,240 ms,60 Mbps,7790 kB/s
146.56.40.207,443,2607:a400:a:6c:0:1f18:27db:1084,US,Los Angeles,隧道,242 ms,68 Mbps,8757 kB/s
8.219.210.101,443,47.245.84.175,SG,Singapore,隧道,268 ms,55 Mbps,7043 kB/s
8.219.182.16,443,8.222.236.107,SG,Singapore,隧道,285 ms,53 Mbps,6868 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,40 Mbps,5154 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,236 ms,39 Mbps,5058 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,224 ms,63 Mbps,8070 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,231 ms,33 Mbps,4300 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,208 ms,30 Mbps,3964 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,232 ms,68 Mbps,8782 kB/s
146.56.170.245,443,107.151.176.166,US,Los Angeles,隧道,234 ms,83 Mbps,10649 kB/s
168.138.165.169,443,168.138.165.169,SG,Singapore,中转,281 ms,31 Mbps,4051 kB/s
8.219.149.215,443,47.236.51.143,SG,Singapore,隧道,256 ms,49 Mbps,6281 kB/s
8.222.186.190,443,8.222.210.246,SG,Singapore,隧道,271 ms,29 Mbps,3810 kB/s
8.219.70.229,443,8.222.210.246,SG,Singapore,隧道,271 ms,47 Mbps,6028 kB/s
131.186.45.39,443,128.14.110.204,SG,Singapore,隧道,295 ms,60 Mbps,7758 kB/s
8.219.156.119,443,8.222.220.238,SG,Singapore,隧道,276 ms,48 Mbps,6164 kB/s
8.219.190.2,443,8.222.222.65,SG,Singapore,隧道,269 ms,49 Mbps,6370 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,211 ms,33 Mbps,4266 kB/s
8.222.204.28,443,47.236.1.53,SG,Singapore,隧道,297 ms,47 Mbps,6085 kB/s
8.219.87.150,443,47.245.125.52,SG,Singapore,隧道,266 ms,52 Mbps,6764 kB/s
8.219.151.192,443,8.222.210.246,SG,Singapore,隧道,274 ms,52 Mbps,6760 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,262 ms,39 Mbps,5094 kB/s
8.219.79.104,443,8.222.210.246,SG,Singapore,隧道,285 ms,51 Mbps,6645 kB/s
8.219.133.65,443,8.222.207.55,SG,Singapore,隧道,290 ms,52 Mbps,6724 kB/s
146.56.185.143,443,2607:a400:a:6b:0:91f8:a3ed:e080,US,Los Angeles,隧道,284 ms,59 Mbps,7671 kB/s
8.219.142.90,443,8.222.222.65,SG,Singapore,隧道,273 ms,53 Mbps,6805 kB/s
8.212.48.236,443,47.76.21.103,HK,Hong Kong,隧道,260 ms,71 Mbps,9126 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,37 ms,80 Mbps,10240 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,63 ms,464 Mbps,59494 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,73 ms,45 Mbps,5819 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,106 ms,44 Mbps,5742 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,95 ms,6 Mbps,774 kB/s
138.2.144.218,443,2a0b:21c0:100a:1b7:0:d4bd:e8a7:18c4,DE,Frankfurt,隧道,107 ms,128 Mbps,16384 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,120 ms,96 Mbps,12390 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,138 ms,49 Mbps,6371 kB/s
193.122.124.241,443,2607:a400:a:6b:0:e343:a799:605c,US,Los Angeles,隧道,244 ms,66 Mbps,8560 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,249 ms,0 Mbps,100 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,103 ms,162 Mbps,20787 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,26 ms,11 Mbps,1485 kB/s
141.144.197.97,443,2a0b:21c0:100a:1b3:0:b40f:1ee3:7f0a,DE,Frankfurt,隧道,118 ms,102 Mbps,13107 kB/s
193.122.115.68,443,2607:a400:a:6c:0:b003:d0e6:a2,US,Los Angeles,隧道,257 ms,71 Mbps,9142 kB/s
140.238.22.17,443,2607:a400:a:6c:0:360d:6ff8:79e7,US,Los Angeles,隧道,198 ms,70 Mbps,9019 kB/s
146.56.137.65,443,2607:a400:a:6c:0:a718:259d:e88c,US,Los Angeles,隧道,226 ms,66 Mbps,8574 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,135 ms,189 Mbps,24268 kB/s
129.154.213.238,443,2607:a400:a:16b:0:9b24:d2a7:d5b6,US,Los Angeles,隧道,257 ms,70 Mbps,9060 kB/s
132.226.173.63,443,107.151.176.202,US,Los Angeles,隧道,226 ms,68 Mbps,8793 kB/s
8.219.12.174,443,8.222.222.65,SG,Singapore,隧道,305 ms,45 Mbps,5826 kB/s
193.123.242.181,443,2607:a400:a:16b:0:7d89:9fb2:dd53,US,Los Angeles,隧道,280 ms,72 Mbps,9303 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,7 Mbps,946 kB/s
193.122.112.88,443,2607:a400:a:6c:0:b80:c36c:ad1d,US,Los Angeles,隧道,242 ms,81 Mbps,10444 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,120 ms,45 Mbps,5866 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,74 Mbps,9549 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,43 Mbps,5578 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,34 ms,394 Mbps,50483 kB/s
152.70.38.150,443,2607:a400:a:6c:0:8685:9ba7:93dc,US,Los Angeles,隧道,250 ms,66 Mbps,8454 kB/s
141.147.118.217,443,2a0b:21c0:100a:1b2:0:a01a:40de:4dcd,DE,Frankfurt,隧道,119 ms,117 Mbps,15052 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::4:350,US,San Jose,隧道,109 ms,198 Mbps,25395 kB/s
47.253.100.59,443,47.253.100.59,US,Ashburn,中转,27 ms,31 Mbps,4033 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,260 ms,80 Mbps,10240 kB/s
8.219.110.166,443,8.222.210.246,SG,Singapore,隧道,312 ms,46 Mbps,5996 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,240 ms,43 Mbps,5564 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,99 ms,0 Mbps,51 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,456 ms,2 Mbps,312 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,234 ms,34 Mbps,4374 kB/s
141.148.227.133,443,163.123.193.9,DE,Frankfurt,隧道,98 ms,240 Mbps,30822 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,265 ms,5 Mbps,746 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,208 ms,41 Mbps,5296 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,37 ms,64 Mbps,8291 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,203 ms,80 Mbps,10342 kB/s
132.145.15.13,443,2a0b:21c0:100a:1f9:0:af0e:23e5:b6ba,DE,Frankfurt,隧道,111 ms,128 Mbps,16486 kB/s
8.219.162.13,443,47.245.84.175,SG,Singapore,隧道,268 ms,53 Mbps,6845 kB/s
141.144.204.60,443,2a0b:21c0:1007:1c9:0:17b5:b9c5:da2d,DE,Frankfurt,隧道,111 ms,229 Mbps,29388 kB/s
130.162.156.5,443,2607:a400:a:6c:0:3f1c:97fa:d02f,US,Los Angeles,隧道,221 ms,79 Mbps,10137 kB/s
132.226.31.178,443,2a09:bac5:60e9:183c::26a:5c,US,Los Angeles,隧道,85 ms,45 Mbps,5771 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,213 ms,34 Mbps,4397 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,121 ms,45 Mbps,5779 kB/s
8.219.197.166,443,47.236.1.53,SG,Singapore,隧道,273 ms,49 Mbps,6293 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,68 ms,19 Mbps,2507 kB/s
193.123.232.181,443,2607:a400:a:6b:0:fc04:fba9:34b1,US,Los Angeles,隧道,255 ms,75 Mbps,9614 kB/s
