中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,808 Mbps,103424 kB/s
35.197.23.75,443,35.212.241.9,US,Seattle,隧道,38 ms,567 Mbps,72601 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,46 ms,7 Mbps,956 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,694 Mbps,88883 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,24 ms,450 Mbps,57651 kB/s
35.230.79.26,443,35.212.241.9,US,Seattle,隧道,41 ms,612 Mbps,78336 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,38 ms,584 Mbps,74854 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,51 ms,448 Mbps,57344 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,130 ms,45 Mbps,5788 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,126 ms,41 Mbps,5266 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,179 Mbps,22937 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,143 ms,130 Mbps,16691 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,121 ms,42 Mbps,5442 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,129 ms,146 Mbps,18739 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,141 ms,41 Mbps,5306 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,167 ms,38 Mbps,4866 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,143 ms,35 Mbps,4581 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,186 ms,17 Mbps,2303 kB/s
