中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,1424 Mbps,182272 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,34 ms,641 Mbps,82124 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,70 ms,45 Mbps,5847 kB/s
152.67.224.129,443,2603:c024:c00f:85cc:4ca5:34f9:bd04:1bcb,US,San Jose,隧道,32 ms,1728 Mbps,221184 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,132 ms,212 Mbps,27136 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,11 ms,669 Mbps,85708 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,48 ms,629 Mbps,80588 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,155 ms,3 Mbps,397 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,31 ms,793 Mbps,101580 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,6 ms,536 Mbps,68710 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,65 ms,193 Mbps,24780 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,30 ms,540 Mbps,69222 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,33 ms,539 Mbps,69017 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,68 ms,198 Mbps,25395 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,84 ms,37 Mbps,4796 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,159 ms,45 Mbps,5858 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,90 ms,281 Mbps,36044 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,90 ms,45 Mbps,5790 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,2 ms,378 Mbps,48435 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,17 ms,832 Mbps,106496 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,132 ms,48 Mbps,6148 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,30 ms,475 Mbps,60825 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,42 ms,304 Mbps,39014 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,177 ms,2 Mbps,282 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,175 ms,139 Mbps,17817 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,194 ms,84 Mbps,10854 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,170 ms,41 Mbps,5301 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,186 ms,3 Mbps,395 kB/s
143.47.189.94,443,2a0b:21c0:100a:1b2:0:806b:906a:42c8,DE,Frankfurt,隧道,155 ms,77 Mbps,9982 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,98 ms,5 Mbps,686 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,166 ms,106 Mbps,13619 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,40 ms,49 Mbps,6375 kB/s
130.61.23.77,443,130.61.23.77,DE,100 Mbps,12902 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,81 ms,33 Mbps,4301 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,139 ms,120 Mbps,15360 kB/s
130.162.144.191,443,2a09:bac5:4752:1a14::299:3,KR,Seoul,隧道,158 ms,39 Mbps,5096 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,194 ms,126 Mbps,16179 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,208 ms,38 Mbps,4975 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,78 ms,6 Mbps,855 kB/s
158.101.210.213,443,2a0b:21c0:100a:1b7:0:9402:d4e3:8dc5,DE,Frankfurt,隧道,175 ms,78 Mbps,10035 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,161 ms,120 Mbps,15360 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,143 ms,141 Mbps,18124 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,165 ms,39 Mbps,5108 kB/s
8.219.120.63,443,8.222.240.96,SG,Singapore,隧道,200 ms,72 Mbps,9287 kB/s
149.129.8.215,443,47.88.55.210,,colo.txt:San Jose,隧道,0 ms,3 Mbps,437 kB/s
132.226.214.36,443,2a0b:21c0:1007:1c8:0:e14d:a5e0:d75c,DE,Frankfurt,隧道,163 ms,112 Mbps,14438 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,156 ms,128 Mbps,16384 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,104 ms,3 Mbps,509 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,220 ms,88 Mbps,11264 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,165 ms,96 Mbps,12288 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,108 Mbps,13926 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,199 ms,35 Mbps,4594 kB/s
