中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,504 Mbps,64614 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,10 Mbps,1384 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,78 ms,34 Mbps,4449 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,86 ms,168 Mbps,21504 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,6 Mbps,885 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,58 Mbps,7483 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,279 Mbps,35737 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,50 Mbps,6465 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,423 Mbps,54169 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,265 Mbps,33996 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,47 Mbps,6032 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,72 ms,354 Mbps,45363 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,337 Mbps,43212 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,216 Mbps,27648 kB/s
141.148.224.123,443,141.148.224.123,NL,Amsterdam,中转,86 ms,225 Mbps,28876 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,84 ms,293 Mbps,37580 kB/s
143.47.178.5,443,143.47.178.5,NL,Amsterdam,中转,110 ms,212 Mbps,27238 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,226 Mbps,28979 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,95 ms,45 Mbps,5856 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,172 ms,39 Mbps,5061 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,44 Mbps,5718 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,42 Mbps,5502 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,130 Mbps,16691 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,217 ms,35 Mbps,4525 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,221 ms,35 Mbps,4560 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,44 Mbps,5711 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,32 Mbps,4144 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,226 ms,0 Mbps,76 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,204 ms,4 Mbps,567 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Amsterdam,隧道,244 ms,1 Mbps,234 kB/s
168.138.185.234,443,168.138.185.234,SG,Frankfurt,中转,229 ms,7 Mbps,941 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,90 ms,49 Mbps,6281 kB/s
