中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.185.117,US,Seattle,隧道,44 ms,516 Mbps,66048 kB/s
35.197.23.75,443,35.212.185.117,US,Seattle,隧道,42 ms,585 Mbps,74956 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,72 Mbps,9303 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,41 ms,620 Mbps,79462 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,19 ms,824 Mbps,105472 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Seattle,中转,0 ms,263 Mbps,33689 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,399 Mbps,51097 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,53 ms,542 Mbps,69427 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,25 ms,696 Mbps,89088 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,46 ms,570 Mbps,73011 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,41 ms,621 Mbps,79564 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,59 ms,18 Mbps,2413 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,69 ms,50 Mbps,6440 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,140 ms,127 Mbps,16281 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,89 ms,330 Mbps,42291 kB/s
192.18.134.231,443,192.18.134.231,US,Dallas,中转,26 ms,268 Mbps,34304 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,57 ms,304 Mbps,39014 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,220 Mbps,28262 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,62 ms,62 Mbps,7966 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,122 Mbps,15667 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,161 Mbps,20684 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,18 ms,920 Mbps,117760 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,71 ms,33 Mbps,4263 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,162 ms,189 Mbps,24268 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,141 ms,40 Mbps,5121 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,161 ms,42 Mbps,5484 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,121 ms,152 Mbps,19558 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,140 ms,127 Mbps,16281 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,167 ms,61 Mbps,7828 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,128 Mbps,16384 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,187 ms,2 Mbps,371 kB/s
130.61.23.77,443,130.61.23.77,DE,30 Mbps,3893 kB/s
