中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,34 ms,539 Mbps,69017 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,35 ms,630 Mbps,80691 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,38 ms,719 Mbps,92057 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,34 ms,425 Mbps,54476 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,26 ms,824 Mbps,105472 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,31 ms,496 Mbps,63488 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,34 ms,537 Mbps,68812 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,3 Mbps,509 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,127 ms,44 Mbps,5690 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,134 ms,42 Mbps,5380 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,137 ms,140 Mbps,17920 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,121 ms,43 Mbps,5549 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,202 Mbps,25907 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,172 Mbps,22016 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,132 ms,40 Mbps,5168 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,145 ms,144 Mbps,18432 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,40 Mbps,5197 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,177 ms,12 Mbps,1632 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,215 ms,46 Mbps,5992 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,211 ms,39 Mbps,5091 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,135 ms,43 Mbps,5575 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,164 ms,117 Mbps,15052 kB/s
