中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,24 ms,1240 Mbps,158720 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,18 ms,460 Mbps,58880 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,54 ms,372 Mbps,47718 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,562 Mbps,71987 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,38 ms,629 Mbps,80588 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,19 ms,1280 Mbps,163840 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,18 ms,1432 Mbps,183296 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,864 Mbps,110592 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,45 ms,608 Mbps,77926 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,51 ms,434 Mbps,55603 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,54 ms,5 Mbps,728 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,110 ms,43 Mbps,5609 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,224 Mbps,28672 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,45 Mbps,5885 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,49 Mbps,6298 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,141 Mbps,18124 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,154 ms,144 Mbps,18432 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,150 ms,144 Mbps,18432 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,142 ms,46 Mbps,5912 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,44 Mbps,5749 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,210 ms,3 Mbps,471 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,138 ms,44 Mbps,5675 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,146 ms,40 Mbps,5239 kB/s
