中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,31 ms,1016 Mbps,130048 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,30 ms,1112 Mbps,142336 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,48 ms,330 Mbps,42291 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,712 Mbps,91136 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,29 ms,840 Mbps,107520 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,39 ms,611 Mbps,78233 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,34 ms,690 Mbps,88371 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,41 ms,668 Mbps,85504 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,39 ms,530 Mbps,67891 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,34 ms,682 Mbps,87347 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,59 ms,6 Mbps,771 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,120 ms,202 Mbps,25907 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,156 Mbps,19968 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,131 ms,49 Mbps,6324 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,133 ms,45 Mbps,5760 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,128 ms,42 Mbps,5454 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,129 ms,41 Mbps,5276 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,130 ms,42 Mbps,5464 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,140 ms,164 Mbps,20992 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,136 ms,208 Mbps,26726 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,180 ms,42 Mbps,5503 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,203 ms,3 Mbps,388 kB/s
129.154.214.199,443,128.14.104.155,SG,Singapore,隧道,232 ms,60 Mbps,7713 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,134 ms,37 Mbps,4773 kB/s
